"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"30","4","Bryce"," Taylor ","27.09.1986","27","1.93m","95kg","SG","USA","Premiata Montegranaro (ITA)","2009-2010","415-bon","4"
"31","16","Fabian"," Thülig ","21.09.1989","24","1.95m","88kg","PF","DEU","Telekom Baskets Bonn","2009-2010","415-bon","4"
"32","17","Jonas"," Wohlfarth-Bottermann ","20.02.1990","24","2.07m","95kg","C","DEU","Team Bonn/Rhöndorf (NBBL)","2009-2010","415-bon","4"
"33","12","Vincent"," Yarbrough ","21.03.1981","33","2.01m","96kg","SF","USA","EnBW Ludwigsburg","2009-2010","415-bon","4"
"34","34","Wayne"," Bernard ","12.09.1981","32","1.90m","89kg","SG","USA","Kouvot Kouvola (FIN)","2009-2010","428-mbc","10"
"35","11","Ade"," Dagunduro ","22.05.1986","28","1.96m","90kg","SF","USA","Nebraska Huskers Uni. (USA)","2009-2010","428-mbc","10"
"36","10","Frieder"," Diestelhorst ","11.04.1987","27","2.01m","89kg","SF","DEU","SV Halle","2009-2010","428-mbc","10"
"37","41","Ivan"," Elliott ","03.11.1986","27","2.03m","99kg","PF","USA","SK Valmiera (LAT)","2009-2010","428-mbc","10"
"38","22","Oskar"," Faßler ","08.07.1988","26","1.98m","90kg","SG","DEU","ALBA Berlin","2009-2010","428-mbc","10"
"39","7","Peter"," Fehse **","18.05.1983","31","2.11m","100kg","PF","DEU","* bis 01/2010 im Verein","2009-2010","428-mbc","10"
"40","4","Giorgi "," Gamqrelidze ","04.02.1986","28","1.83m","83kg","PG","GEO","Energy Invest Rustavi (GEO)","2009-2010","428-mbc","10"
"41","9","Johnnie"," Gilbert ","08.03.1981","33","2.03m","111kg","PF","USA","MBC II","2009-2010","428-mbc","10"
"42","25","Guido"," Grünheid ","25.10.1982","31","2.06m","92kg","PF","DEU","Egaleo AO Athen (GRE)","2009-2010","428-mbc","10"
"43","20","Michael"," Jost ","26.09.1988","25","2.04m","99kg","SF","DEU","RSVE Stahnsdorf","2009-2010","428-mbc","10"
"44","12","Anatoly"," Kashirov ","19.05.1987","27","2.15m","115kg","C","RUS","ZSKA Moskau (RUS)","2009-2010","428-mbc","10"
"45","13","Nikita"," Khartchenkov ","12.01.1987","27","2.01m","92kg","SF","DEU","BV Chemnitz 99","2009-2010","428-mbc","10"
"46","24","Florian"," Konnegen ","10.08.1991","23","1.89m","85kg","SF","DEU","FUNKWERK Junior Baskets","2009-2010","428-mbc","10"
"47","16","Sascha"," Leutloff ","22.10.1982","31","2.02m","97kg","SF","DEU","TuS Lichterfelde","2009-2010","428-mbc","10"
"48","15","Radenko "," Pilcevic ","15.12.1986","27","1.88m","85kg","PG","SCG","KK Borac Cacak","2009-2010","428-mbc","10"
"49","7","Velimir"," Radinovic ","17.01.1981","33","2.12m","125kg","C","CAN","Iraklis Thessaloniki (GRE)","2009-2010","428-mbc","10"
"50","22","Simon"," Schmitz ","17.02.1990","24","1.85m","65kg","SG","DEU","BIS Baskets Speyer","2009-2010","428-mbc","10"
"51","31","Matt"," Stucki **","28.09.1983","30","1.98m","90kg","SG","USA","* bis 02/2010 im Verein","2009-2010","428-mbc","10"
"52","7","Kevin"," Weber ","30.04.1991","23","1.98m","95kg","PF","DEU","SSV Weissenfels","2009-2010","428-mbc","10"
"53","6","John"," Allen ","01.11.1982","31","1.96m","91kg","SF","USA","SIG Strasbourg (FRA)","2009-2010","422-bra","8"
"54","11","Jason"," Cain ","31.03.1985","29","2.09m","110kg","PF","USA","Virginia Cavaliers Uni. (USA)","2009-2010","422-bra","8"
"55","13","Tomasz"," Cielebak ","12.03.1976","38","2.03m","106kg","PF","POL","Kotwica Kolobrzeg (POL)","2009-2010","422-bra","8"
"56","17","Jusuf"," El Domiaty ","11.10.1990","23","1.87m","78kg","PG","DEU","eigene Jugend","2009-2010","422-bra","8"
"57","","Michael"," Fleischmann ","21.06.1986","28","2.09m","106kg","C","DEU","Wolfenbüttel Dukes","2009-2010","422-bra","8"
"58","7","Nate"," Fox **","14.04.1977","37","2.06m","113kg","PF","USA","* bis 05/2010 im Verein","2009-2010","422-bra","8"
"59","9","Philipp"," Friedel ","29.05.1987","27","1.85m","75kg","PG","DEU","Erdgas Ehingen/Urspringschule","2009-2010","422-bra","8"
"60","19","Lucas"," Gertz ","02.05.1990","24","1.93m","80kg","SG","DEU","SG Braunschweig","2009-2010","422-bra","8"
"61","33","Marcus"," Goree ","11.10.1977","36","2.01m","112kg","PF","USA","Triumph Lyubertsy (RUS)","2009-2010","422-bra","8"
"62","16","Tony"," Granz ","14.06.1987","27","2.05m","108kg","C","DEU","POM baskets Jena","2009-2010","422-bra","8"
"63","14","Kevin"," Hamilton ","02.05.1984","30","1.92m","86kg","PG","USA","Kotwica (POL)","2009-2010","422-bra","8"
"64","4","Michael"," Hicks ","17.06.1983","31","1.93m","92kg","SG","USA","SKS Starogard Gd. (POL)","2009-2010","422-bra","8"
"65","15","Yassin"," Idbihi ","24.07.1983","31","2.08m","107kg","PF","DEU","CSP Limoges (FRA)","2009-2010","422-bra","8"
"66","12","Nils"," Mittmann ","10.04.1979","35","2.01m","92kg","PF","DEU","EnBW Ludwigsburg","2009-2010","422-bra","8"
"67","18","Philip"," Noch ","01.04.1989","25","1.99m","89kg","PF","DEU","eigene Jugend","2009-2010","422-bra","8"
"68","8","Heiko"," Schaffartzik ","03.01.1984","30","1.83m","83kg","PG","DEU","LTI Giessen 46ers","2009-2010","422-bra","8"
"69","5","Brandon"," Thomas ","17.08.1984","30","1.98m","97kg","SG","USA","WBC Wels (AUT)","2009-2010","422-bra","8"
"70","10","Kevin"," Wysocki **","22.06.1987","27","1.98m","90kg","SF","DEU","Kirchheim Knights","2009-2010","422-bra","8"
"71","15","Derrick"," Allen ","17.07.1980","34","2.04m","100kg","PF","USA","Bayer Giants Leverkusen","2009-2010","426-fra","7"
"72","5","Dominik"," Bahiense de Mello ","15.02.1985","29","1.90m","86kg","SG","DEU","SOBA Dragons Rhöndorf","2009-2010","426-fra","7"
"73","","Kai"," Barth ","28.02.1989","25","1.85m","79kg","PG","DEU","Deutsche Bank SKYLINERS","2009-2010","426-fra","7"
"74","24","Filmore"," Beck ","22.06.1991","23","1.89m","85kg","PF","DEU","Eintracht Frankfurt","2009-2010","426-fra","7"
"75","41","Qarraan"," Calhoun **","02.10.1986","27","2.03m","102kg","PF","USA","* bis 01/2010 im Verein","2009-2010","426-fra","7"
"76","9","Seth"," Doliboa ","01.12.1980","33","2.03m","102kg","PF","USA","Benfica Lissabon (POR)","2009-2010","426-fra","7"
"77","21","Anthony"," Fisher ","31.01.1986","28","1.91m","87kg","PG","USA","Allianz Swans Gmunden (AUT)","2009-2010","426-fra","7"
"78","13","Fabian"," Franke ","15.08.1988","26","1.98m","90kg","SF","DEU","Bremen Roosters","2009-2010","426-fra","7"
"79","43","Willis"," Gardner ","14.07.1986","28","1.85m","84kg","PG","USA","Colorado State University (USA)","2009-2010","426-fra","7"
"80","7","Drew"," Gibson **","21.12.1985","28","1.88m","82kg","PG","USA","* bis 03/2010 im Verein","2009-2010","426-fra","7"
"81","44","Greg"," Jenkins ","18.03.1982","32","2.06m","105kg","C","USA","Chorale Roanne (FRA)","2009-2010","426-fra","7"
"82","10","Dragan"," Labovic ","20.04.1987","27","2.07m","110kg","PF","SCG","Aris Thessaloniki (GRE)","2009-2010","426-fra","7"
"83","20","Jimmy"," McKinney ","02.08.1983","31","1.92m","90kg","SG","USA","Missouri Tigers Uni. (USA)","2009-2010","426-fra","7"
"84","32","Grayson"," Moyer ","16.06.1986","28","1.96m","90kg","SG","USA","LA Lightning (USA)","2009-2010","426-fra","7"
"85","14","Marius"," Nolte ","21.01.1981","33","2.06m","100kg","PF","DEU","Paderborn Baskets","2009-2010","426-fra","7"
"86","4","Aubrey"," Reese ","13.10.1978","35","1.83m","93kg","PG","USA","Aliaga Petkim (TUR)","2009-2010","426-fra","7"
"87","23","Quantez"," Robertson ","16.12.1984","29","1.90m","87kg","PG","USA","Auburn Tigers (USA)","2009-2010","426-fra","7"
"88","11","Pascal"," Roller ","20.11.1976","37","1.80m","72kg","PG","DEU","Angelico Biella (ITA)","2009-2010","426-fra","7"
"89","11","Kyle"," Bailey **","10.03.1982","32","1.89m","89kg","PG","USA","* bis 02/2009 im Verein","2009-2010","433-lud","11"
"90","","Besnik"," Bekteshi ","16.01.1993","21","1.86m","76kg","PG","DEU","Ludwigsburg (NBBL)","2009-2010","433-lud","11"
"91","22","Richard"," Chaney ","23.01.1984","30","1.96m","92kg","SF","USA","WALTER Tigers Tübingen","2009-2010","433-lud","11"
"92","4","Ziyed"," Chennoufi ","29.11.1988","25","2.00m","94kg","SF","DEU","Phoenix Hagen","2009-2010","433-lud","11"
"93","23","Rashaun"," Freeman ","15.12.1983","30","2.06m","110kg","PF","USA","BCM Gravelines (FRA)","2009-2010","433-lud","11"
"94","12","Nedim"," Hadzovic ","20.12.1990","23","2.04m","95kg","C","DEU","Ludwigsburg (NBBL)","2009-2010","433-lud","11"
"95","15","Michael"," Haynes ","15.03.1981","33","2.03m","100kg","SF","USA","WALTER Tigers Tübingen","2009-2010","433-lud","11"
"96","14","Phillipp"," Heyden ","26.09.1988","25","2.06m","112kg","C","DEU","ALBA BERLIN","2009-2010","433-lud","11"
"97","10","Domonic"," Jones ","26.08.1981","32","1.86m","90kg","PG","USA","NY'er Phantoms Braunschweig","2009-2010","433-lud","11"
"98","5","Michael"," King ","26.03.1978","36","1.93m","88kg","SG","USA","Strovolou  (CYP)","2009-2010","433-lud","11"
"99","13","Justin"," Konietzke ","17.10.1993","20","2.02m","88kg","C","DEU","BBA Ludwigsburg (NBBL)","2009-2010","433-lud","11"
"100","44","Quadre"," Lollis ","12.04.1973","41","2.00m","98kg","PF","USA","Vanoli Soresina","2009-2010","433-lud","11"
"101","6","Jonathan"," Maier ","09.12.1992","21","2.05m","89kg","SF","DEU","","2009-2010","433-lud","11"
"102","8","David"," McCray ","06.11.1986","27","1.87m","86kg","PG","DEU","BG Karlsruhe","2009-2010","433-lud","11"
"103","34","Marco"," Sanders ","11.08.1979","35","2.02m","105kg","PF","DEU","Dombovar (UNG)","2009-2010","433-lud","11"
"104","9","TJ"," Thompson ","18.09.1982","31","1.80m","78kg","PG","USA","PGE Turow (POL)","2009-2010","433-lud","11"
"105","55","Kyle"," Visser ","19.10.1985","28","2.11m","113kg","C","USA","New Yorker Phantoms","2009-2010","433-lud","11"
"106","11","Bryan"," Bailey ","13.05.1980","34","1.85m","77kg","SG","USA","PGE Turow (POL)","2009-2010","430-old","1"
"107","44","Ruben"," Boumtje Boumtje ","20.05.1978","36","2.12m","115kg","C","CMR","ALBA BERLIN","2009-2010","430-old","1"
"108","5","Marco"," Buljevic ","26.03.1987","27","1.96m","82kg","SG","DEU","LTi Giessen 46ers","2009-2010","430-old","1"
"109","24","Joshua"," Carter ","20.11.1986","27","2.00m","95kg","SG","USA","Texas A&M Uni. (USA)","2009-2010","430-old","1"
"110","8","Je'Kel"," Foster ","22.07.1983","31","1.91m","87kg","PG","USA","Paris-Levallois (FRA)","2009-2010","430-old","1"
"111","22","Jason"," Gardner ","14.11.1980","33","1.78m","86kg","PG","USA","Telekom Baskets Bonn","2009-2010","430-old","1"
"112","19","Daniel"," Hain ","19.07.1985","29","1.95m","87kg","SG","DEU","Hertener Löwen","2009-2010","430-old","1"
"113","15","Joscha"," Kolnisko ","31.08.1990","23","2.01m","95kg","PF","DEU","Oldenburger TB","2009-2010","430-old","1"
"114","10","Milan"," Majstorovic ","28.01.1983","31","2.07m","105kg","PF","SCG","Lagun Aro Bilbao (ESP)","2009-2010","430-old","1"
"115","9","Acha"," Njei ","19.03.1985","29","1.90m","90kg","SG","DEU","Bremen Roosters","2009-2010","430-old","1"
"116","23","Rickey"," Paulding ","23.10.1982","31","1.96m","98kg","SF","USA","Gravelines Dunkerque (FRA)","2009-2010","430-old","1"
"117","12","Jasmin"," Perkovic ","15.12.1980","33","2.03m","115kg","PF","HRV","AEK Athen (GRE)","2009-2010","430-old","1"
"118","4","Marko"," Scekic ","23.05.1981","33","2.05m","105kg","C","BIH","PGE Turow (POL)","2009-2010","430-old","1"
"119","6","Daniel"," Strauch ","08.01.1981","33","2.06m","110kg","PF","DEU","Artland Dragons","2009-2010","430-old","1"
"120","18","Leif"," Troelenberg ","12.12.1990","23","1.93m","80kg","SG","DEU","Oldenburger TB","2009-2010","430-old","1"
"121","14","Alexander"," Witte ","03.04.1990","24","2.07m","110kg","C","DEU","Oldenburger TB","2009-2010","430-old","1"
"122","24","Elton"," Brown ","09.09.1983","30","2.06m","113kg","C","USA","Maccabi Tel Aviv (ISR)","2009-2010","420-bam","5"
"123","6","Bastian"," Doreth ","08.06.1989","25","1.82m","83kg","SG","DEU","Franken Hexer","2009-2010","420-bam","5"
"124","12","Robert"," Garrett ","18.03.1977","37","1.92m","96kg","SG","DEU","Pompea Neapel (ITA)","2009-2010","420-bam","5"
"125","25","Anton"," Gavel ","24.10.1984","29","1.89m","87kg","PG","SVK","Aris Saloniki (GRE)","2009-2010","420-bam","5"
"126","5","John"," Goldsberry ","19.10.1982","31","1.91m","85kg","PG","USA","Artland Dragons","2009-2010","420-bam","5"
"127","","Alexander"," Heide ","19.07.1991","23","2.04m","100kg","PF","DEU","ratiopharm Ulm","2009-2010","420-bam","5"
"128","23","Casey"," Jacobsen ","19.03.1981","33","1.98m","98kg","SG","USA","ALBA Berlin","2009-2010","420-bam","5"
"129","19","Erik"," Land ","03.06.1990","24","2.05m","105kg","C","DEU","TSV Breitengüßbach","2009-2010","420-bam","5"
"130","","Daniel"," Leithner ","12.01.1991","23","2.00m","85kg","SG","DEU","TSV Breitengüßbach","2009-2010","420-bam","5"
"131","","Philipp"," Neumann ","20.02.1992","22","2.06m","101kg","C","DEU","TSV Breitengüßbach","2009-2010","420-bam","5"
"132","21","Tibor"," Pleiß ","02.11.1989","24","2.15m","110kg","C","DEU","Köln 99ers","2009-2010","420-bam","5"
"133","22","Brian"," Roberts ","03.12.1985","28","1.88m","78kg","PG","USA","Galil Gilboa (ISR)","2009-2010","420-bam","5"
"134","11","Daniel"," Schmidt ","16.08.1990","24","1.85m","79kg","PG","DEU","TSV Tröster Breitengüßbach","2009-2010","420-bam","5"
"135","13","Maurice"," Stuckey ","30.05.1990","24","1.87m","81kg","PG","DEU","Erdgas Ehingen/Urspringschule","2009-2010","420-bam","5"
"136","8","Predrag"," Suput ","01.06.1977","37","2.00m","103kg","PF","SCG","KK Hemofarm Vrsac (SRB)","2009-2010","420-bam","5"
"137","9","Karsten"," Tadda ","02.11.1988","25","1.92m","87kg","SG","DEU","TSV Breitengüßbach","2009-2010","420-bam","5"
"138","33","Mark"," Worthington ","08.06.1983","31","2.02m","105kg","PF","USA","Melbourne Tigers (AUS)","2009-2010","420-bam","5"
"139","42","Beckham"," Wyrick ","13.12.1983","30","1.98m","100kg","SF","USA","Bayer Giants Leverkusen","2009-2010","420-bam","5"
"140","21","Robin"," Benzing ","25.01.1989","25","2.08m","95kg","SF","DEU","TV 1862 Langen","2009-2010","418-ulm","13"
"141","7","Sebastian"," Betz ","12.06.1985","29","1.97m","92kg","SF","DEU","TSV Tröster Breitengüßbach","2009-2010","418-ulm","13"
"142","20","Jerome"," Bridgewater ","23.03.1989","25","1.93m","91kg","SG","DEU","BSG Ludwigsburg (RL)","2009-2010","418-ulm","13"
"143","14","John"," Bryant ","06.12.1982","31","2.01m","110kg","C","USA","Newcastle (GBR)","2009-2010","418-ulm","13"
"144","23","Christian"," Burns ","04.09.1985","28","2.03m","109kg","PF","USA","FC Porto Ferpinta (POR)","2009-2010","418-ulm","13"
"145","12","Coleman"," Collins ","22.07.1986","28","2.06m","108kg","C","USA","Fort Wayne (USA)","2009-2010","418-ulm","13"
"146","25","Christian"," Grosse ","04.08.1984","30","1.81m","72kg","PG","DEU","SOBA Dragons Rhöndorf","2009-2010","418-ulm","13"
"147","6","Per"," Günther ","15.02.1988","26","1.84m","80kg","PG","DEU","Phoenix Hagen","2009-2010","418-ulm","13"
"148","22","Lee"," Humphrey ","26.04.1984","30","1.88m","87kg","SG","USA","Energa Czarni (POL)","2009-2010","418-ulm","13"
"149","11","Darko"," Jukic ","23.08.1990","23","1.99m","85kg","PG","DNK","Kopenhagen Falcons (DEN)","2009-2010","418-ulm","13"
"150","5","Kevin "," Kanaskie ","08.12.1986","27","1.92m","95kg","PG","USA","Middle Tennessee State (USA)","2009-2010","418-ulm","13"
"151","9","Nemanja"," Kekic ","15.03.1990","24","1.97m","115kg","SF","DEU","DJK Sportbund München ","2009-2010","418-ulm","13"
"152","34","Kevin"," Martin ","28.02.1983","31","2.08m","130kg","C","USA","Atomeromu Se Paks (UNG)","2009-2010","418-ulm","13"
"153","31","Austen"," Rowland ","30.07.1981","33","1.85m","86kg","PG","USA","LTi Giessen 46ers","2009-2010","418-ulm","13"
"154","10","Roderick"," Trice ","14.06.1984","30","1.91m","82kg","SG","USA","MEG Göttingen","2009-2010","418-ulm","13"
"155","8","Philip"," Vojkovic ","30.10.1990","23","1.85m","75kg","PG","DEU","Basketballakademie Ulm","2009-2010","418-ulm","13"
"156","16","Michael"," Wenzl ","06.02.1991","23","2.09m","110kg","C","DEU","Basketballakademie Ulm","2009-2010","418-ulm","13"
"157","16","Andreas"," Wenzl ","07.02.1993","21","2.07m","100kg","C","DEU","Basketballakademie Ulm","2009-2010","418-ulm","13"
"158","22","Bill"," Borekambi ","01.01.1992","22","1.99m","0kg","PF","DEU","BSG Bremerhaven","2009-2010","439-bre","6"
"159","11","Brandon"," Brooks ","28.06.1987","27","1.88m","85kg","PG","USA","Alabama State Hornets Uni. (USA)","2009-2010","439-bre","6"
"160","21","Rodney"," Buford **","02.11.1977","36","1.96m","88kg","SG","USA","* bis 01/2010 im Verein","2009-2010","439-bre","6"
"161","13","Louis"," Campbell ","01.04.1979","35","1.90m","90kg","PG","USA","Toyota Alvark (JPN)","2009-2010","439-bre","6"
"162","7","Anthony"," Canty ","12.02.1991","23","1.83m","70kg","PG","DEU","Eisbären Bremerhaven (NBBL)","2009-2010","439-bre","6"
"163","8","Andrew"," Drevo ","04.03.1981","33","2.02m","100kg","PF","USA","Sant Josep Girona (ESP)","2009-2010","439-bre","6"
"164","19","Sadam"," Eco ","06.05.1991","23","1.95m","95kg","SF","DEU","1. BC Bremerhaven","2009-2010","439-bre","6"
"165","","Steven Michael"," Esterkamp ","08.01.1981","33","1.98m","90kg","SF","USA","Paderborn Baskets","2009-2010","439-bre","6"
"166","34","Jeff"," Gibbs ","04.08.1980","34","1.88m","110kg","PF","USA","ratiopharm Ulm","2009-2010","439-bre","6"
"167","18","Mark"," Grube ","31.05.1990","24","2.00m","90kg","SF","DEU","Eisbären Bremerhaven (NBBL)","2009-2010","439-bre","6"
"168","4","Jan"," Lipke ","24.07.1983","31","1.93m","91kg","SG","DEU","Leuven (BEL)","2009-2010","439-bre","6"
"169","55","Bryan"," Lucas ","25.09.1978","35","2.03m","100kg","C","USA","Fürstenfeld Panthers (AUT)","2009-2010","439-bre","6"
"170","42","Kevin"," Lyde ","12.03.1980","34","2.06m","120kg","C","USA","BC Kalev Tallinn (EST)","2009-2010","439-bre","6"
"171","12","Torrell"," Martin ","13.02.1985","29","1.96m","90kg","SG","USA","Kavala/Panorama (GRE)","2009-2010","439-bre","6"
"172","32","Jonathan"," Moore ","10.06.1982","32","2.03m","100kg","SF","DEU","Gothia Basket (SWE)","2009-2010","439-bre","6"
"173","5","Adrian"," Moss **","14.12.1981","32","2.04m","110kg","C","USA","* bis 12/2009 im Verein","2009-2010","439-bre","6"
"174","16","Ceyhan"," Pfeil ","23.02.1991","23","1.91m","88kg","PG","DEU","SG Werra-Meißner","2009-2010","439-bre","6"
"175","14","Norman"," Richardson ","24.07.1977","37","1.96m","92kg","SF","USA","TBB Trier","2009-2010","439-bre","6"
"176","10","Philipp"," Schwethelm ","01.05.1989","25","2.00m","94kg","SF","DEU","Köln99ers","2009-2010","439-bre","6"
"177","23","Torben"," Wendt ","21.07.1989","25","0.00m","0kg","SF","DEU","","2009-2010","439-bre","6"
"178","20","Rolandas"," Alijevas ","20.01.1985","29","1.92m","88kg","PG","LTU","Nevezis Kedainiai (LTU)","2009-2010","473-hag","16"
"179","10","Thomas"," Dreesen **","07.02.1988","26","2.01m","85kg","SF","BEL","* bis 1/2010 im Verein","2009-2010","473-hag","16"
"180","14","Aaron"," Fleetwood ","19.01.1984","30","2.06m","100kg","PF","USA","P4two Ballers Osnabrück","2009-2010","473-hag","16"
"181","5","Chase"," Griffin ","03.08.1983","31","1.88m","84kg","SG","USA","Pepperdine University","2009-2010","473-hag","16"
"182","32","Matthias"," Grothe ","16.05.1978","36","2.00m","110kg","PF","DEU","TuS POCO Iserlohn","2009-2010","473-hag","16"
"183","7","Zygimantas"," Jonusas ","22.02.1982","32","1.99m","97kg","SF","LTU","MBC Mykolaiv (UKR)","2009-2010","473-hag","16"
"184","23","Michael-Hakim"," Jordan ","24.06.1977","37","1.83m","83kg","PG","USA","Köln 99ers","2009-2010","473-hag","16"
"185","11","Jonathan"," Kale ","18.10.1985","28","2.03m","100kg","C","USA","Providence Friars (USA)","2009-2010","473-hag","16"
"186","12","Dennis"," Kortmann ","31.05.1990","24","2.04m","102kg","C","DEU","SVD 49 Dortmund","2009-2010","473-hag","16"
"187","15","Bernd"," Kruel ","01.06.1976","38","2.09m","103kg","C","DEU","Telekom Baskets Bonn","2009-2010","473-hag","16"
"188","9","Andre"," McGee **","07.03.1987","27","1.78m","82kg","PF","USA","* bis 12/2009 im Verein","2009-2010","473-hag","16"
"189","11","Yannick"," Opitz ","27.02.1990","24","1.86m","80kg","PG","DEU","Phoenix Hagen Juniors","2009-2010","473-hag","16"
"190","21","Thorben"," Paulsen ","18.01.1990","24","1.89m","80kg","PG","DEU","Phoenix Hagen Juniors","2009-2010","473-hag","16"
"191","4","Quentin"," Pryor ","26.09.1983","30","1.93m","80kg","PG","USA","FC Schalke 04","2009-2010","473-hag","16"
"192","8","Kristof"," Schwarz ","16.01.1987","27","1.85m","75kg","SG","DEU","SC Rist Wedel","2009-2010","473-hag","16"
"193","6","Malte"," Schwarz ","30.03.1989","25","1.88m","78kg","SG","DEU","SC Rist Wedel","2009-2010","473-hag","16"
"194","13","Dominik"," Spohr ","24.04.1989","25","1.98m","98kg","SF","DEU","BBV Hagen","2009-2010","473-hag","16"
"195","44","John"," Turek ","19.02.1983","31","2.06m","110kg","C","USA","PGE Turow Zgorzelec (POL)","2009-2010","473-hag","16"
"196","22","Toby"," Bailey ","19.11.1975","38","1.97m","90kg","SF","USA","Beijing Aoshen Olympians (CHN)","2009-2010","435-art","9"
"197","21","Folarin"," Campbell ","27.02.1986","28","1.90m","96kg","SG","USA","Solsonica Rieti (ITA)","2009-2010","435-art","9"
"198","12","Florian"," Doeinck ","16.08.1991","23","1.98m","105kg","SG","DEU","","2009-2010","435-art","9"
"199","6","Hendrik"," Feist ","02.06.1983","31","1.91m","94kg","SG","DEU","TV Langen","2009-2010","435-art","9"
"200","24","Darren"," Fenn ","17.02.1980","34","2.08m","112kg","C","USA","Brose Baskets","2009-2010","435-art","9"
"201","11","Darius"," Hall ","16.03.1973","41","2.02m","120kg","C","USA","BC Pepinster (BEL)","2009-2010","435-art","9"
"202","54","Florian"," Hartenstein ","13.08.1977","37","2.05m","122kg","C","DEU","LTi Giessen 46ers","2009-2010","435-art","9"
"203","","Axel"," Jarchow ","22.02.1989","25","1.91m","89kg","SG","DEU","USC Leipzig","2009-2010","435-art","9"
