"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"106","7","Shawn"," Huff ","05.05.1984","31","1.98m","98kg","SF","FIN","Capo D’Orlando (ITA)","2014-2015","433-lud","8"
"107","","Takumi"," Ishizaki **","06.07.1984","31","1.88m","89kg","PG","JPN","Im Kader bis 12/2014","2014-2015","433-lud","8"
"108","6","Kerron"," Johnson ","14.12.1990","25","1.85m","80kg","PG","USA","New Zealand Breakers (NZL)","2014-2015","433-lud","8"
"109","22","Johannes"," Joos ","11.01.1995","21","2.06m","98kg","C","GER","MHP RIESEN Ludwigsburg","2014-2015","433-lud","8"
"110","21","Coby"," Karl **","08.06.1983","32","1.96m","97kg","SG","USA","Im Kader bis 03/2015","2014-2015","433-lud","8"
"111","17","David Johnelle"," Kennedy ","05.11.1989","26","1.98m","98kg","SF","USA","Krasny Wolgograd (RUS)","2014-2015","433-lud","8"
"112","11","Tim"," Koch ","01.02.1989","27","1.96m","90kg","SF","GER","Kirchheim Knights","2014-2015","433-lud","8"
"113","4","Simon"," Kutzschmar ","30.10.1996","19","1.93m","85kg","PG","GER","BSG Ludwigsburg","2014-2015","433-lud","8"
"114","9","John"," Little ","24.09.1984","31","1.82m","88kg","SG","USA","s.Oliver Baskets","2014-2015","433-lud","8"
"115","","Brad"," Loesing ","09.10.1989","26","1.82m","0kg","PG","GER","MHP Riesen","2014-2015","433-lud","8"
"116","13","Chris"," McNaughton ","11.10.1982","33","2.11m","110kg","C","GER","s.Oliver Baskets","2014-2015","433-lud","8"
"117","44","Zach"," Morley **","25.04.1983","32","2.03m","103kg","SF","USA","Im Kader bis 03/2015","2014-2015","433-lud","8"
"118","","Niklas"," Schüler *","10.02.1997","19","1.82m","74kg","PG","GER","BSG Ludwigsburg","2014-2015","433-lud","8"
"119","20","Michael"," Stockton ","07.05.1989","26","1.85m","81kg","PG","USA","BG Karlsruhe","2014-2015","433-lud","8"
"120","10","Adam"," Waleskowski ","19.11.1982","33","2.03m","109kg","PF","GER","Düsseldorf Baskets","2014-2015","433-lud","8"
"121","12","Travis"," Warech ","05.07.1991","24","1.90m","90kg","SF","GER","OeTTINGER Rockets Gotha","2014-2015","433-lud","8"
"122","18","Andriy"," Agafonov ","08.05.1986","29","2.08m","109kg","PF","UKR","Odessa (UKR)","2014-2015","446-cra","18"
"123","18","Luka"," Banozic *","13.09.1996","19","1.88m","81kg","PG","GER","Crailsheim Merlins","2014-2015","446-cra","18"
"124","11","Josten"," Crow ","14.12.1987","28","1.93m","90kg","SG","USA","Sam Houston State (USA)","2014-2015","446-cra","18"
"125","15","Alassane"," Dioubate ","18.05.1994","21","1.94m","80kg","SG","GER","MTSV Schwabing","2014-2015","446-cra","18"
"126","","Sergej"," Exler *","13.11.1993","22","1.87m","75kg","SG","GER","Crailsheim Merlins II","2014-2015","446-cra","18"
"127","33","Jannik"," Freese **","13.08.1986","29","2.11m","112kg","C","GER","Im Kader bis 01/2015","2014-2015","446-cra","18"
"128","16","Julian"," Gais ","14.02.1997","19","1.98m","94kg","PF","GER","Schwäbisch Hall Flyers","2014-2015","446-cra","18"
"129","21","Philipp"," Heilrath ","14.01.1994","22","1.98m","88kg","PF","GER","TB München Nord","2014-2015","446-cra","18"
"130","","Daniel"," Ivanov *","11.07.1995","20","1.77m","72kg","PG","GER","Crailsheim Merlins II","2014-2015","446-cra","18"
"131","22","Stevie Jerrell"," Johnson ","24.02.1978","38","1.98m","105kg","PF","USA","Libertad Funchal (ARG)","2014-2015","446-cra","18"
"132","","Michael"," Jost ","26.09.1988","27","2.04m","99kg","PF","GER","MLP Academics Heidelberg","2014-2015","446-cra","18"
"133","24","Andreas"," Kronhardt ","27.08.1989","26","2.05m","110kg","PF","GER","Schwelmer Baskets","2014-2015","446-cra","18"
"134","25","Walter"," Lemon ","26.07.1992","23","1.91m","82kg","PG","USA","Egis Körmend (HUN)","2014-2015","446-cra","18"
"135","7","Jonathan"," Moore ","10.06.1982","33","2.03m","100kg","PF","GER","BG Karlsruhe","2014-2015","446-cra","18"
"136","10","Sean"," Mosley ","14.03.1989","27","1.93m","92kg","SG","USA","Basket Recanati (ITA)","2014-2015","446-cra","18"
"137","10","Jared"," Newson **","26.09.1984","31","1.96m","88kg","SF","USA","Im Kader bis 10/2014","2014-2015","446-cra","18"
"138","42","Chris"," Otule ","04.01.1990","26","2.11m","125kg","C","USA","Marquette Golden Eagles (USA)","2014-2015","446-cra","18"
"139","25","Maximilian"," Rockmann **","25.11.1988","27","1.98m","95kg","SG","GER","Im Kader bis 01/2015","2014-2015","446-cra","18"
"140","4","Joshiko"," Saibou ","07.03.1990","26","1.88m","82kg","PG","GER","GIESSEN 46ers","2014-2015","446-cra","18"
"141","20","Ole Kristian"," Sebald ","09.02.1994","22","1.83m","77kg","PG","GER","TB München Nord","2014-2015","446-cra","18"
"142","13","Garrett Timothy"," Sim ","10.07.1990","25","1.86m","84kg","PG","USA","Science City Jena","2014-2015","446-cra","18"
"143","5","Chad"," Timberlake ","01.01.1984","32","1.94m","90kg","SG","USA","KC Szombathely (HUN)","2014-2015","446-cra","18"
"144","6","Justin"," Tubbs **","19.11.1987","28","1.90m","91kg","SG","USA","Im Kader bis 10/2014","2014-2015","446-cra","18"
"145","32","Nemanja"," Aleksandrov ","04.10.1987","28","2.10m","100kg","PF","SRB","Basquet Manresa (ESP)","2014-2015","430-old","7"
"146","","Luka"," Buntic ","07.03.1993","23","2.07m","105kg","C","GER","Völklingen","2014-2015","430-old","7"
"147","11","Adam"," Chubb ","05.07.1981","34","2.08m","115kg","C","USA","CAI Saragossa (ESP)","2014-2015","430-old","7"
"148","22","Julius"," Jenkins ","10.02.1981","35","1.87m","81kg","SG","USA","Brose Baskets","2014-2015","430-old","7"
"149","4","Chris"," Kramer ","04.04.1988","27","1.91m","90kg","SG","USA","s.Oliver Baskets","2014-2015","430-old","7"
"150","21","Dominic"," Lockhart ","03.07.1994","21","1.98m","97kg","SG","GER","VfB Giessen Pointers","2014-2015","430-old","7"
"151","17","Tywain"," McKee **","07.03.1986","30","1.88m","0kg","PG","USA","Im Kader bis 10/2014","2014-2015","430-old","7"
"152","34","Philipp"," Neumann ","20.02.1992","24","2.09m","112kg","C","GER","Brose Baskets","2014-2015","430-old","7"
"153","10","Leo"," Niebuhr ","04.08.1986","29","2.06m","106kg","PF","GER","Artland Dragons","2014-2015","430-old","7"
"154","23","Rickey"," Paulding ","23.10.1982","33","1.96m","100kg","SF","USA","Gravelines Dunkerque (FRA)","2014-2015","430-old","7"
"155","12","Robin"," Smeulders ","19.06.1987","28","2.08m","106kg","C","GER","Portland (USA)","2014-2015","430-old","7"
"156","9","Maurice"," Stuckey ","30.05.1990","25","1.87m","88kg","PG","GER","s.Oliver Baskets","2014-2015","430-old","7"
"157","5","Casper"," Ware ","17.01.1990","26","1.78m","79kg","PG","USA","Philadelphia 76ers (USA)","2014-2015","430-old","7"
"158","24","Stefan"," Wess *","30.05.1994","21","2.03m","95kg","SF","GER","EWE Baskets Oldenburg","2014-2015","430-old","7"
"159","30","Jan Niklas"," Wimberg ","11.02.1996","20","2.03m","95kg","SF","GER","Baskets Akademie Weser-Ems","2014-2015","430-old","7"
"160","7","Philip"," Zwiener ","23.07.1985","30","2.01m","100kg","SF","GER","Eisbären Bremerhaven","2014-2015","430-old","7"
"161","4","Dalibor"," Bagaric ","02.07.1980","35","2.16m","135kg","C","GER","Al-Ahli Benghazi (LBA)","2014-2015","420-bam","1"
"162","25","Carlon"," Brown ","04.10.1989","26","1.98m","98kg","PG","USA","Hapoel Tel Aviv (ISR)","2014-2015","420-bam","1"
"163","","Jörg"," Dippold *","27.09.1992","23","1.95m","87kg","SG","GER","TTL Bamberg","2014-2015","420-bam","1"
"164","","Dino"," Dizdarevic *","18.03.1995","21","1.91m","85kg","PG","GER","TSV Tröster Breitengüßbach","2014-2015","420-bam","1"
"165","15","Joshua"," Duncan  ","12.05.1986","29","2.03m","103kg","PF","USA","Hapoel Migdal Jerusalem (ISR)","2014-2015","420-bam","1"
"166","","Alexander"," Engel *","27.09.1993","22","1.87m","80kg","PG","GER","Brose Baskets","2014-2015","420-bam","1"
"167","20","Elias"," Harris ","06.07.1989","26","2.03m","108kg","PF","GER","Los Angeles Lakers (USA)","2014-2015","420-bam","1"
"168","22","Mindaugas"," Katelynas **","16.05.1983","32","2.06m","112kg","PF","LTU","Im Kader bis 12/2014","2014-2015","420-bam","1"
"169","40","Dennis"," Kramer **","10.01.1992","24","2.09m","110kg","PF","GER","Im Kader bis 11/2014","2014-2015","420-bam","1"
"170","14","Leon"," Kratzer *","04.02.1997","19","2.07m","110kg","C","GER","BBC Bayreuth","2014-2015","420-bam","1"
"171","21","Trevor"," Mbakwe ","24.01.1989","27","2.07m","111kg","C","USA","Virtus Rom (ITA)","2014-2015","420-bam","1"
"172","6","Darius"," Miller ","23.03.1990","26","2.03m","102kg","SF","USA","New Orleans Pelicans (USA)","2014-2015","420-bam","1"
"173","17","Andreas"," Obst ","13.07.1996","19","1.91m","80kg","PG","GER","USV Halle","2014-2015","420-bam","1"
"174","55","Dawan"," Robinson ","10.02.1982","34","1.86m","86kg","PG","USA","Pallacanestro Varese (ITA)","2014-2015","420-bam","1"
"175","12","Daniel"," Schmidt ","16.08.1990","25","1.86m","85kg","PG","GER","TSV Tröster Breitengüßbach","2014-2015","420-bam","1"
"176","45","Josh"," Shipp **","14.02.1986","30","1.96m","100kg","SG","USA","Im Kader bis 01/2015","2014-2015","420-bam","1"
"177","13","Janis"," Strelnieks ","01.09.1989","26","1.91m","84kg","PG","LAT","BK Budiwelnyk Kiew (UKR)","2014-2015","420-bam","1"
"178","9","Karsten"," Tadda ","02.11.1988","27","1.90m","92kg","SG","GER","TSV Breitengüßbach","2014-2015","420-bam","1"
"179","10","Daniel"," Theis ","04.04.1992","23","2.04m","108kg","PF","GER","ratiopharm ulm","2014-2015","420-bam","1"
"180","32","Johannes"," Thiemann ","09.02.1994","22","2.03m","102kg","SF","GER","TSV Tröster Breitengüßbach","2014-2015","420-bam","1"
"181","7","Ryan"," Thompson ","09.06.1988","27","1.98m","96kg","SF","USA","BC Oostende (BEL)","2014-2015","420-bam","1"
"182","","Steffen"," Walde *","11.06.1992","23","1.88m","90kg","PG","GER","TTL Bamberg","2014-2015","420-bam","1"
"183","11","Bradley"," Wanamaker ","25.07.1989","26","1.93m","95kg","PG","USA","Pistoia Basket (ITA)","2014-2015","420-bam","1"
"184","20","Dominik"," Bahiense de Mello ","15.02.1985","31","1.90m","94kg","SG","GER","DEUTSCHE BANK SKYLINERS","2014-2015","477-got","10"
"185","35","Nick"," Boakye ","23.01.1995","21","1.96m","85kg","PF","GER","BBT Göttingen","2014-2015","477-got","10"
"186","54","Jamal"," Boykin ","27.04.1987","28","2.03m","106kg","PF","USA","Nelson Giants (NZL)","2014-2015","477-got","10"
"187","4","Jason"," Clark **","16.01.1990","26","1.88m","82kg","SG","USA","Im Kader bis 10/2014","2014-2015","477-got","10"
"188","42","Khalid"," El-Amin ","25.04.1979","36","1.78m","92kg","PG","USA","Trabzonspor (TUR)","2014-2015","477-got","10"
"189","15","David"," Godbold ","03.11.1985","30","1.96m","95kg","SF","USA","BC Prievidza","2014-2015","477-got","10"
"190","","Anton"," Groger *","15.02.1999","17","1.79m","69kg","PG","GER","ASC 1846 Göttingen","2014-2015","477-got","10"
"191","","Philipp"," Hadenfeldt ","05.09.1999","16","1.88m","76kg","PG","GER","Bovender Sportverein","2014-2015","477-got","10"
"192","21","Harper"," Kamp ","03.09.1988","27","2.03m","113kg","PF","USA","BG Göttingen","2014-2015","477-got","10"
"193","5","Robert"," Kulawick ","01.02.1986","30","1.93m","90kg","SG","GER","New Yorker Phantoms Braunschweig","2014-2015","477-got","10"
"194","4","Jermaine"," Mallet **","15.09.1988","27","1.90m","90kg","SF","USA","Im Kader bis 11/2014","2014-2015","477-got","10"
"195","8","Raymar"," Morgan ","08.08.1988","27","2.03m","100kg","PF","USA","Barak Netanya (ISR)","2014-2015","477-got","10"
"196","24","Acha"," Njei ","19.03.1985","31","1.95m","91kg","SF","GER","Artland Dragons","2014-2015","477-got","10"
"197","11","Andrew"," Onwuegbuzie ","11.04.1995","20","1.92m","73kg","SG","GER","ASC 46 Göttingen","2014-2015","477-got","10"
"198","7","Alex"," Ruoff ","29.08.1986","29","1.98m","90kg","SF","USA","General Okapi Aalstar","2014-2015","477-got","10"
"199","9","Dominik"," Spohr ","24.04.1989","26","1.98m","100kg","SF","GER","Giessen 46ers","2014-2015","477-got","10"
"200","44","Philipp"," Sprung ","25.03.1994","22","1.96m","91kg","SF","GER","BG Göttingen","2014-2015","477-got","10"
"201","22","Lennart"," Stechmann **","22.03.1994","22","1.89m","85kg","SG","GER","Im Kader bis 10/2014","2014-2015","477-got","10"
"202","","Steffen"," Teichert *","28.12.1992","23","1.85m","80kg","PG","GER","Im Kader bis 10/2014","2014-2015","477-got","10"
"203","8","Deonte"," Burton ","26.07.1991","24","1.85m","86kg","PG","USA","University of Nevada (USA)","2014-2015","418-ulm","5"
"204","21","Will"," Clyburn ","17.05.1990","25","2.01m","95kg","SF","USA","Iowa State University (NCAA)","2014-2015","418-ulm","5"
"205","7","Joschka"," Ferner ","05.01.1996","20","2.00m","80kg","SF","GER","Giants Nördlingen","2014-2015","418-ulm","5"
"206","","Sören"," Fritze ","14.09.1994","21","1.90m","80kg","PG","GER","Phoenix Hagen","2014-2015","418-ulm","5"
