"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"45","40","Adam"," Pechacek **","19.02.1995","24","2.06m","100kg","PF","CZE","*im Kader bis 10-2018","2018-2019","428-mbc","15"
"46","21","Adika"," Peter-McNeilly ","17.04.1993","26","1.90m","84kg","SG","CAN","MHP RIESEN Ludwigsburg","2018-2019","428-mbc","15"
"47","12","Trevor"," Releford ","23.12.1993","25","1.83m","87kg","PG","USA","Promitheas Patras (GRE)","2018-2019","428-mbc","15"
"48","4","Eimantas"," Stankevicius ","01.04.1998","21","1.90m","87kg","SG","LTU","Zalgiris Kaunas","2018-2019","428-mbc","15"
"49","44","Benedikt"," Turudic ","27.01.1997","22","2.07m","103kg","PF","GER","ALBA BERLIN","2018-2019","428-mbc","15"
"50","8","Kenneth"," Viglianisi **","16.05.1992","27","1.93m","85kg","SG","GER","*im Kader bis 10-2018","2018-2019","428-mbc","15"
"51","0","Andrew"," Warren ","02.08.1987","31","1.96m","94kg","SG","USA","Mantovana (ITA)","2018-2019","428-mbc","15"
"52","10","Ferdinand"," Zylka ","11.04.1998","21","1.90m","80kg","SG","GER","Oettinger Rockets","2018-2019","428-mbc","15"
"53","5","Niklas"," Bilski *","06.07.1998","21","1.84m","80kg","PG","GER","MTV Herzöge Wolfenbüttel","2018-2019","422-bra","8"
"54","4","Brayon"," Blake ","08.12.1995","23","2.01m","100kg","SF","USA","University of Idaho (USA)","2018-2019","422-bra","8"
"55","43","Scott"," Eatherton ","26.12.1991","27","2.06m","106kg","C","USA","BG Göttingen","2018-2019","422-bra","8"
"56","6","Luis"," Figge ","02.06.1997","22","1.97m","94kg","SG","GER","Paderborn Baskets","2018-2019","422-bra","8"
"57","24","Shaquille"," Hines ","23.03.1993","26","2.03m","88kg","PF","USA","Koroivos Amaliadas (GRE)","2018-2019","422-bra","8"
"58","33","Moritz"," Hübner *","10.04.1997","22","2.00m","94kg","SF","GER","Cuxhaven Baskets","2018-2019","422-bra","8"
"59","10","Thomas"," Klepeisz ","04.08.1991","27","1.86m","82kg","PG","AUT","UBC Güssing Knights (AUT)","2018-2019","422-bra","8"
"60","23","Bazoumana"," Kone ","13.12.1993","25","1.93m","85kg","PG","GER","GIESSEN 46ers","2018-2019","422-bra","8"
"61","22","Dejan"," Kovacevic ","27.12.1996","22","2.08m","99kg","PF","GER","s.Oliver Würzburg","2018-2019","422-bra","8"
"62","44","Lars"," Lagerpusch ","28.03.1998","21","2.05m","100kg","C","GER","SG Braunschweig","2018-2019","422-bra","8"
"63","8","DeAndre"," Lansdowne ","06.06.1989","30","1.88m","88kg","PG","USA","Hamburg Towers","2018-2019","422-bra","8"
"64","2","Dennis"," Nawrocki ","08.12.1992","26","1.93m","98kg","SG","GER","SG Braunschweig","2018-2019","422-bra","8"
"65","25","Joe"," Rahon ","01.10.1993","25","1.88m","88kg","PG","USA","Limburg United (BEL)","2018-2019","422-bra","8"
"66","11","Christian"," Sengfelder ","28.02.1995","24","2.03m","108kg","PF","GER","Boise State University (USA)","2018-2019","422-bra","8"
"67","19","Travis"," Taylor **","25.04.1990","29","2.03m","100kg","PF","USA","*im Kader bis 11-2018","2018-2019","422-bra","8"
"68","0","Kyan"," Anderson ","25.03.1992","27","1.80m","79kg","PG","USA","Z-Mobile Prishtina (XKO)","2018-2019","425-bay","12"
"69","24","De'Mon"," Brooks ","28.05.1992","27","2.02m","103kg","PF","USA","Derthona Basket Tortona (ITA)","2018-2019","425-bay","12"
"70","22","Ziga"," Dimec **","20.02.1993","26","2.10m","113kg","C","SLO","*im Kader bis 11-2018","2018-2019","425-bay","12"
"71","10","Bastian"," Doreth ","08.06.1989","30","1.83m","83kg","PG","GER","Artland Dragons","2018-2019","425-bay","12"
"72","15","Gregor"," Hrovat ","18.08.1994","24","1.96m","87kg","SF","SLO","KK Olimpija Ljubljana (SLO)","2018-2019","425-bay","12"
"73","33","Johannes"," Krug ","08.07.1999","20","1.96m","87kg","C","GER","BBC Bayreuth","2018-2019","425-bay","12"
"74","12","Hassan"," Martin ","12.11.1995","23","2.01m","107kg","PF","USA","Ryukyu Golden Kings (JPN)","2018-2019","425-bay","12"
"75","17","Lukas"," Meisner ","08.08.1995","23","2.03m","100kg","SF","GER","Columbia University (USA)","2018-2019","425-bay","12"
"76","0","Eric"," Mika ","05.01.1995","24","2.08m","104kg","C","USA","Germani Basket Brescia (ITA)","2018-2019","425-bay","12"
"77","21","Jevon"," Perschnick *","05.09.2000","18","1.82m","75kg","PG","GER","DJK Neustadt","2018-2019","425-bay","12"
"78","30","Nik"," Raivio ","06.02.1986","33","1.93m","93kg","SG","GER","Legnano Knights (ITA)","2018-2019","425-bay","12"
"79","3","Kassius"," Robertson ","20.04.1994","25","1.91m","82kg","SG","CAN","University of Missouri (USA)","2018-2019","425-bay","12"
"80","11","Andreas"," Seiferth ","23.06.1989","30","2.09m","113kg","C","GER","FC Bayern München","2018-2019","425-bay","12"
"81","9","David"," Stockton ","24.06.1991","28","1.80m","74kg","PG","USA","Utah Jazz (USA)","2018-2019","425-bay","12"
"82","1","Adonis"," Thomas ","25.03.1993","26","2.01m","109kg","SF","USA","Banvit BK (TUR)","2018-2019","425-bay","12"
"83","14","Steve"," Wachalski ","05.02.1983","36","2.02m","95kg","PF","GER","Telekom Baskets Bonn","2018-2019","425-bay","12"
"84","8","Nico"," Wenzl ","11.04.2001","18","1.82m","71kg","PG","GER","DJK Neustadt","2018-2019","425-bay","12"
"85","2","Trae"," Bell-Haynes **","05.09.1995","23","1.88m","79kg","PG","CAN","*im Kader bis 02-2019","2018-2019","426-fra","11"
"86","1","Elijah"," Clarance ","03.07.1998","21","1.95m","86kg","SG","SWE","Illinois State University (USA)","2018-2019","426-fra","11"
"87","5","Jason"," Clark ","16.01.1990","29","1.88m","82kg","PG","USA","Antwerp Giants (BEL)","2018-2019","426-fra","11"
"88","9","Richard"," Freudenberg ","31.08.1998","20","2.04m","82kg","SF","GER","St. Johns University","2018-2019","426-fra","11"
"89","20","Felix"," Hecker *","07.08.1998","20","1.92m","80kg","SG","GER","MTV Kronberg","2018-2019","426-fra","11"
"90","4","Brady"," Heslip **","19.06.1990","29","1.88m","84kg","SG","CAN","*im Kader bis 01-2019","2018-2019","426-fra","11"
"91","31","Tra"," Holder ","27.09.1995","23","1.85m","78kg","PG","USA","Fiat Turin (ITA)","2018-2019","426-fra","11"
"92","7","Shawn"," Huff ","05.05.1984","35","1.98m","98kg","SF","FIN","ESSM Le Portel (FRA)","2018-2019","426-fra","11"
"93","14","Aaron"," Kayser ","22.05.1999","20","2.05m","101kg","C","GER","BV Chemnitz 99","2018-2019","426-fra","11"
"94","41","Niklas"," Kiel ","04.09.1997","21","2.07m","101kg","PF","GER","finke baskets","2018-2019","426-fra","11"
"95","21","Leon"," Kratzer ","04.02.1997","22","2.11m","110kg","C","GER","Brose Bamberg","2018-2019","426-fra","11"
"96","55","Tyler"," Larson ","31.12.1991","27","1.91m","86kg","PG","USA","Parma Basket Perm (RUS)","2018-2019","426-fra","11"
"97","0","Andrej"," Mangold ","14.01.1987","32","1.90m","93kg","PG","GER","s.Oliver Würzburg","2018-2019","426-fra","11"
"98","0","Erik"," Murphy **","26.10.1990","28","2.08m","109kg","C","USA","*im Kader bis 01-2019","2018-2019","426-fra","11"
"99","23","Quantez"," Robertson ","16.12.1984","34","1.88m","93kg","SG","USA","Auburn Tigers (USA)","2018-2019","426-fra","11"
"100","12","Konstantin"," Schubert *","23.05.1998","21","2.00m","88kg","SF","GER","BC Neu-Isenburg","2018-2019","426-fra","11"
"101","15","Armin"," Trtovac ","10.09.1997","21","2.10m","112kg","C","GER","Eintracht Frankfurt","2018-2019","426-fra","11"
"102","8","Akeem"," Vargas ","29.04.1990","29","1.92m","90kg","SG","GER","ALBA BERLIN","2018-2019","426-fra","11"
"103","33","Marco"," Völler ","06.01.1989","30","1.99m","110kg","PF","GER","GIESSEN 46ers","2018-2019","426-fra","11"
"104","18","Jonas"," Wohlfarth-Bottermann ","20.02.1990","29","2.08m","105kg","C","GER","ratiopharm ulm","2018-2019","426-fra","11"
"105","3","Garai"," Zeeb ","06.04.1997","22","1.87m","84kg","PG","GER","BSG Bremerhaven","2018-2019","426-fra","11"
"106","15","Robin"," Amaize ","31.01.1994","25","1.96m","98kg","SG","GER","medi bayreuth","2018-2019","486-fcb","1"
"107","22","Danilo"," Barthel ","24.10.1991","27","2.08m","109kg","PF","GER","FRAPORT SKYLINERS","2018-2019","486-fcb","1"
"108","31","Devin"," Booker ","28.02.1991","28","2.05m","113kg","C","USA","Elan Chalon (FRA)","2018-2019","486-fcb","1"
"109","1","Nemanja"," Dangubic ","13.04.1993","26","2.04m","88kg","SF","SRB","Hemofarm Vrsac (SRB)","2018-2019","486-fcb","1"
"110","14","Nihad"," Djedovic ","12.01.1990","29","1.96m","97kg","SG","GER","ALBA BERLIN","2018-2019","486-fcb","1"
"111","3","Braydon"," Hobbs ","17.05.1989","30","1.96m","84kg","PG","USA","ratiopharm ulm","2018-2019","486-fcb","1"
"112","16","Stefan"," Jovic ","03.11.1990","28","1.98m","94kg","PG","SRB","Roter Stern Belgrad (SRB)","2018-2019","486-fcb","1"
"113","7","Alex"," King ","20.02.1985","34","2.01m","100kg","SF","GER","ALBA BERLIN","2018-2019","486-fcb","1"
"114","8","Petteri"," Koponen ","13.04.1988","31","1.94m","88kg","PG","FIN","FC Barcelona (ESP)","2018-2019","486-fcb","1"
"115","12","Maodo"," Lo ","31.12.1992","26","1.91m","82kg","PG","GER","Brose Bamberg","2018-2019","486-fcb","1"
"116","11","Vladimir"," Lucic ","17.06.1989","30","2.04m","95kg","SF","SRB","Valencia Basket (ESP)","2018-2019","486-fcb","1"
"117","13","Milan"," Macvan *","16.11.1989","29","2.06m","107kg","PF","SRB","Olimpia Armani Mailand (ITA)","2018-2019","486-fcb","1"
"118","26","Marvin"," Ogunsipe ","26.02.1996","23","2.04m","97kg","SF","GER","Vienna DC Timberwolves","2018-2019","486-fcb","1"
"119","10","Leon"," Radosevic ","26.02.1990","29","2.08m","112kg","C","GER","Brose Bamberg","2018-2019","486-fcb","1"
"120","2","Nelson"," Weidemann ","25.03.1999","20","1.90m","74kg","PG","GER","ALBA Berlin","2018-2019","486-fcb","1"
"121","23","Derrick"," Williams ","25.05.1991","28","2.03m","109kg","PF","USA","LA Lakers (USA)","2018-2019","486-fcb","1"
"122","2","Aaron"," Best ","01.09.1992","26","1.93m","83kg","SG","CAN","Raptors 905 (CAN)","2018-2019","433-lud","10"
"123","13","Clint"," Chapman **","06.03.1989","30","2.08m","111kg","C","USA","*im Kader bis 03-2019","2018-2019","433-lud","10"
"124","1","Jordon"," Crawford ","17.07.1990","29","1.68m","68kg","PG","USA","KK MZT Skopje (MKD)","2018-2019","433-lud","10"
"125","14","Quirin"," Emanga Noupoue ","03.10.2000","18","1.93m","94kg","SG","GER","BSG Ludwigsburg","2018-2019","433-lud","10"
"126","8","Lukas"," Herzog *","10.09.2001","17","1.86m","78kg","PG","GER","BSG Ludwigsburg","2018-2019","433-lud","10"
"127","21","Malcolm"," Hill ","26.10.1995","23","1.98m","100kg","SF","USA","Telekom Baskets Bonn","2018-2019","433-lud","10"
"128","0","Ariel"," Hukporti ","12.04.2002","17","2.13m","104kg","PF","GER","BSG Ludwigsburg","2018-2019","433-lud","10"
"129","35","Karim"," Jallow ","13.04.1997","22","1.98m","90kg","SG","GER","FC Bayern München","2018-2019","433-lud","10"
"130","20","Lamont"," Jones ","26.06.1990","29","1.83m","89kg","SG","USA","Mitteldeutscher BC","2018-2019","433-lud","10"
"131","5","Owen"," Klassen ","31.10.1991","27","2.08m","117kg","PF","CAN","s.Oliver Würzburg","2018-2019","433-lud","10"
"132","7","Konstantin"," Klein ","21.05.1991","28","1.87m","86kg","PG","GER","Telekom Baskets Bonn","2018-2019","433-lud","10"
"133","11","Marcos"," Knight ","24.09.1989","29","1.88m","98kg","PG","USA","Afyon Belediyespor (TUR)","2018-2019","433-lud","10"
"134","30","Kelan"," Martin ","03.08.1995","23","2.01m","100kg","SF","USA","Butler University (USA)","2018-2019","433-lud","10"
"135","32","Trevor"," Mbakwe **","24.01.1989","30","2.07m","111kg","C","USA","*im Kader bis 11-2018","2018-2019","433-lud","10"
"136","4","David"," McCray ","06.11.1986","32","1.87m","85kg","PG","GER","Artland Dragons","2018-2019","433-lud","10"
"137","15","Bogdan"," Radosavljevic **","11.07.1993","26","2.13m","117kg","C","GER","*im Kader bis 10-2018","2018-2019","433-lud","10"
"138","3","Donatas"," Sabeckis ","30.12.1992","26","1.98m","90kg","PG","LTU","Zalgiris Kaunas (LTU)","2018-2019","433-lud","10"
"139","27","Christian"," von Fintel ","28.04.1990","29","1.90m","89kg","SG","GER","HEBEISEN White Wings Hanau","2018-2019","433-lud","10"
"140","19","Adam"," Waleskowski ","19.11.1982","36","2.03m","104kg","PF","GER","BG Göttingen","2018-2019","433-lud","10"
"141","55","Thomas"," Wilder **","14.05.1995","24","1.91m","86kg","PG","USA","*im Kader bis 10-2018","2018-2019","433-lud","10"
"142","21","Robert"," Arnold ","12.11.1988","30","1.98m","85kg","SG","USA","JDA Dijon Basket (FRA)","2018-2019","446-cra","16"
"143","23","Michael"," Cuffee ","12.07.1983","36","1.95m","91kg","SF","USA","JL Bourg Basket (FRA)","2018-2019","446-cra","16"
"144","17","Joschka"," Ferner ","05.01.1996","23","2.00m","80kg","SF","GER","ratiopharm ulm","2018-2019","446-cra","16"
"145","33","Sherman"," Gay ","12.07.1982","37","2.01m","88kg","SF","USA","Bucaneros de La Guaira (VEN)","2018-2019","446-cra","16"
"146","7","Sebastian"," Herrera ","01.11.1997","21","1.93m","86kg","SG","GER","Gladiators Trier","2018-2019","446-cra","16"
"147","11","Vincent"," Hofmann *","12.09.2001","17","2.04m","83kg","SF","GER","Crailsheim Merlins","2018-2019","446-cra","16"
"148","5","Aleksa"," Kovacevic *","05.03.2002","17","1.86m","70kg","PG","SRB","KK Partizan Belgrad","2018-2019","446-cra","16"
"149","31","Joseph"," Lawson III ","14.09.1992","26","2.01m","108kg","PF","USA","NINERS Chemnitz","2018-2019","446-cra","16"
"150","1","Ben"," Madgen ","07.02.1985","34","1.93m","92kg","SG","AUS","Lietuvos rytas Vilnius (LTU)","2018-2019","446-cra","16"
"151","41","Benjamin"," Moser ","20.08.2001","17","2.13m","85kg","PF","GER","Crailsheim Merlins","2018-2019","446-cra","16"
"152","14","Philipp"," Neumann ","20.02.1992","27","2.09m","112kg","C","GER","RASTA Vechta","2018-2019","446-cra","16"
"153","15","Brion"," Rush **","15.11.1984","34","1.86m","76kg","SG","USA","*im Kader bis 11-2018","2018-2019","446-cra","16"
"154","0","DeWayne"," Russell ","10.02.1994","25","1.80m","70kg","PG","USA","SLUC Nancy Basket (FRA)","2018-2019","446-cra","16"
"155","0","Hollis"," Thompson ","03.04.1991","28","2.03m","93kg","SF","USA","Northern Arizona Suns (USA)","2018-2019","446-cra","16"
"156","4","Frank"," Turner ","25.05.1988","31","1.78m","80kg","PG","USA","ADA Blois Basket (FRA)","2018-2019","446-cra","16"
"157","51","Sören"," Urbansky ","29.03.2000","19","2.14m","115kg","C","GER","BSG Ludwigsburg","2018-2019","446-cra","16"
"158","10","Konrad"," Wysocki ","28.03.1982","37","2.02m","104kg","SF","GER","Anwil Włocławek (POL)","2018-2019","446-cra","16"
"159","13","Marko"," Bacak ","14.11.1995","23","2.10m","115kg","C","GER","ALBA BERLIN","2018-2019","430-old","2"
"160","45","Nathan"," Boothe ","03.02.1994","25","2.06m","111kg","PF","USA","Sakarya BSB (TUR)","2018-2019","430-old","2"
"161","3","Will"," Cummings ","07.10.1992","26","1.88m","79kg","PG","USA","Darüssafaka Istanbul (TUR)","2018-2019","430-old","2"
"162","12","Robert"," Drijencic ","20.04.1996","23","1.94m","92kg","PG","GER","Oldenburger TB","2018-2019","430-old","2"
"163","11","Jacob"," Hollatz ","11.11.1998","20","1.91m","88kg","PG","GER","Oldenburger TB","2018-2019","430-old","2"
"164","4","Alexander"," Hopp ","11.02.2001","18","2.00m","78kg","SG","GER","Oldenburger TB","2018-2019","430-old","2"
"165","5","Haris"," Hujic ","30.04.1997","22","1.92m","93kg","PG","GER","Falcons Nürnberg","2018-2019","430-old","2"
"166","16","Till"," Isemann ","21.10.1996","22","2.09m","117kg","C","GER","Oldenburger TB","2018-2019","430-old","2"
"167","15","Marcel"," Keßen ","02.01.1997","22","2.07m","110kg","C","GER","Phoenix Hagen","2018-2019","430-old","2"
"168","24","Rasid"," Mahalbasic ","07.11.1990","28","2.10m","120kg","C","AUT","CDB Sevilla (ESP)","2018-2019","430-old","2"
"169","10","Frantz"," Massenat ","17.01.1992","27","1.93m","87kg","PG","USA","Mitteldeutscher BC","2018-2019","430-old","2"
"170","2","Piet"," Niehus *","15.12.1998","20","1.89m","79kg","PG","GER","Oldenburger TB","2018-2019","430-old","2"
"171","23","Rickey"," Paulding ","23.10.1982","36","1.96m","100kg","SF","USA","Gravelines Dunkerque (FRA)","2018-2019","430-old","2"
"172","33","Philipp"," Schwethelm ","01.05.1989","30","2.01m","105kg","SF","GER","ratiopharm ulm","2018-2019","430-old","2"
"173","0","Justin"," Sears ","03.01.1994","25","2.03m","92kg","PF","USA","MHP RIESEN Ludwigsburg","2018-2019","430-old","2"
"174","19","Vojdan"," Stojanovski ","09.12.1987","31","1.94m","87kg","SG","MKD","Büyükcekmece Basketbol (TUR)","2018-2019","430-old","2"
"175","9","Karsten"," Tadda ","02.11.1988","30","1.91m","92kg","SG","GER","ratiopharm ulm","2018-2019","430-old","2"
"176","5","Thomas Joseph"," Bray ","14.06.1992","27","1.94m","97kg","SG","USA","Kolossos Rhodos (GRE)","2018-2019","541-vec","4"
"177","1","Chris"," Carter ","07.05.1992","27","1.90m","92kg","SG","USA","NINERS Chemnitz","2018-2019","541-vec","4"
"178","0","Clint"," Chapman ","06.03.1989","30","2.08m","111kg","C","USA","MHP RIESEN Ludwigsburg","2018-2019","541-vec","4"
"179","33","Robin"," Christen ","19.04.1991","28","2.00m","99kg","PF","GER","RheinStars Köln","2018-2019","541-vec","4"
"180","3","Maximilian"," DiLeo ","12.03.1993","26","1.81m","86kg","SG","GER","RheinStars Köln","2018-2019","541-vec","4"
"181","14","Philipp"," Herkenhoff ","29.06.1999","20","2.08m","104kg","SF","GER","RASTA Vechta","2018-2019","541-vec","4"
"182","21","Seth"," Hinrichs ","24.03.1993","26","1.99m","99kg","PF","USA","VfL Kirchheim Knights","2018-2019","541-vec","4"
"183","20","Austin"," Hollins ","08.11.1991","27","1.93m","83kg","SG","USA","GIESSEN 46ers","2018-2019","541-vec","4"
"184","10","Tim"," Insinger ","19.03.1997","22","2.05m","90kg","PF","GER","Blue Giants Neustadt","2018-2019","541-vec","4"
"185","55","Venkatesha"," Jois **","07.07.1993","26","1.98m","100kg","C","AUS","*im Kader bis 11-2018","2018-2019","541-vec","4"
"186","6","Michael"," Kessens ","16.02.1991","28","2.05m","103kg","C","GER","Eisbären Bremerhaven","2018-2019","541-vec","4"
"187","16","Tautvydas"," Lydeka **","13.10.1983","35","2.06m","118kg","C","LTU","*im Kader bis 11-2018","2018-2019","541-vec","4"
"188","9","Tyrone"," Nash ","24.09.1988","30","2.03m","105kg","PF","USA","BC Prienai (LTU)","2018-2019","541-vec","4"
"189","11","Luc"," van Slooten ","17.04.2002","17","2.02m","96kg","SF","GER","TSV Quakenbrück","2018-2019","541-vec","4"
"190","8","Josh"," Young ","26.04.1988","31","1.83m","77kg","PG","USA","Nürnberg Falcons BC","2018-2019","541-vec","4"
"191","22","Cliff"," Alexander ","16.11.1995","23","2.06m","111kg","PF","USA","ASVEL Lyon-Villeurbanne (FRA)","2018-2019","420-bam","5"
"192","0","Henri"," Drell ","25.04.2000","19","2.04m","85kg","SG","EST","Baunach Young Pikes","2018-2019","420-bam","5"
"193","20","Elias"," Harris ","06.07.1989","30","2.03m","108kg","PF","GER","Los Angeles Lakers (USA)","2018-2019","420-bam","5"
"194","33","Patrick"," Heckmann ","27.02.1992","27","1.98m","89kg","SF","GER","Boston College (USA)","2018-2019","420-bam","5"
"195","2","Ricky"," Hickman ","01.09.1985","33","1.89m","88kg","SG","USA","Brose Bamberg","2018-2019","420-bam","5"
"196","8","Stevan"," Jelovac **","08.07.1989","30","2.08m","110kg","PF","SRB","*im Kader bis 02-2019","2018-2019","420-bam","5"
"197","12","Leon"," Kratzer **","04.02.1997","22","2.11m","110kg","C","GER","*im Kader bis 11-2018","2018-2019","420-bam","5"
"198","98","Arnoldas"," Kulboka ","04.01.1998","21","2.08m","98kg","SG","LTU","Orlandina Basket (ITA)","2018-2019","420-bam","5"
"199","0","Assem"," Marei *","16.06.1992","27","2.06m","113kg","C","EGY","Pinar Karsiyaka (TUR)","2018-2019","420-bam","5"
"200","7","William"," McDowell-White **","13.04.1998","21","1.96m","84kg","PG","AUS","*im Kader bis 02-2019","2018-2019","420-bam","5"
"201","16","Louis"," Olinde ","19.03.1998","21","2.05m","87kg","SF","GER","Hamburg Towers","2018-2019","420-bam","5"
"202","4","Tyrese"," Rice ","15.05.1987","32","1.85m","86kg","PG","USA","Shenzhen Leopards (CHN)","2018-2019","420-bam","5"
"203","21","Augustine"," Rubit ","14.08.1989","29","2.00m","104kg","PF","USA","ratiopharm ulm","2018-2019","420-bam","5"
"204","13","Daniel"," Schmidt ","16.08.1990","28","1.88m","87kg","PG","GER","Oettinger Rockets","2018-2019","420-bam","5"
"205","9","Maurice"," Stuckey ","30.05.1990","29","1.87m","88kg","SG","GER","s.Oliver Würzburg","2018-2019","420-bam","5"
