"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"34","6","Tomislav"," Zubcic ","17.01.1990","28","2.12m","105kg","PF","CRO","Media Park Trabzonspor (TUR)","2017-2018","415-bon","5"
"35","13","Djordje"," Drenovac ","09.08.1992","26","2.01m","97kg","PF","SRB","MZT Skopje Aerodrom (MKD)","2017-2018","428-mbc","15"
"36","11","Ferenc"," Gille ","10.08.1998","20","2.05m","90kg","PF","GER","VfL Kalbe/Milde","2017-2018","428-mbc","15"
"37","18","Till"," Gloger ","26.01.1993","25","2.04m","101kg","PF","GER","Uni Baskets Paderborn","2017-2018","428-mbc","15"
"38","1","Marcus"," Hatten ","13.12.1980","37","1.85m","82kg","PG","USA","Mitteldeutscher BC","2017-2018","428-mbc","15"
"39","2","Lamont"," Jones ","26.06.1990","28","1.83m","89kg","SG","USA","KK Mornar Bar (MNE)","2017-2018","428-mbc","15"
"40","0","Sergio"," Kerusch ","06.01.1989","29","1.95m","105kg","SF","GER","Eisbären Bremerhaven","2017-2018","428-mbc","15"
"41","9","Marc"," Liyanage **","09.02.1990","28","1.98m","90kg","SF","GER","*bis 12.01.2018 im Kader","2017-2018","428-mbc","15"
"42","20","Jonas"," Niedermanner ","12.12.1996","21","2.03m","88kg","SF","GER","Uni-Riesen Leipzig","2017-2018","428-mbc","15"
"43","12","Djordje"," Pantelic ","05.07.1984","34","2.04m","117kg","C","SRB","ZTE Zalakeramia (HUN)","2017-2018","428-mbc","15"
"44","15","Kruize"," Pinkins ","25.01.1993","25","2.04m","104kg","PF","USA","White Wings Hanau","2017-2018","428-mbc","15"
"45","6","Malte"," Schwarz ","30.03.1989","29","1.88m","78kg","SG","GER","BG Göttingen","2017-2018","428-mbc","15"
"46","24","Jordan"," Sibert **","01.08.1992","26","1.93m","85kg","SG","USA","*bis 16.03.2018 im Kader","2017-2018","428-mbc","15"
"47","0","Eimantas"," Stankevicius ","01.04.1998","20","1.90m","84kg","SG","LTU","Zalgiris Kaunas","2017-2018","428-mbc","15"
"48","44","Benedikt"," Turudic ","27.01.1997","21","2.07m","103kg","PF","GER","ALBA BERLIN","2017-2018","428-mbc","15"
"49","0","Andrew"," Warren ","02.08.1987","31","1.96m","94kg","SG","USA","Cyberdyne Ibaraki Robots (JPN)","2017-2018","428-mbc","15"
"50","11","Tom"," Alte ","27.01.1995","23","2.07m","95kg","C","GER","Weißenhorn Youngstars","2017-2018","422-bra","12"
"51","0","Niklas"," Bilski *","06.07.1998","20","1.84m","80kg","PG","GER","MTV Giessen","2017-2018","422-bra","12"
"52","0","Jarekious"," Bradley **","01.12.1990","27","1.96m","100kg","SF","USA","*bis zum 21.11.2017 im Kader","2017-2018","422-bra","12"
"53","43","Scott"," Eatherton ","26.12.1991","26","2.06m","106kg","C","USA","BG Göttingen","2017-2018","422-bra","12"
"54","4","Constantin"," Ebert ","09.01.1996","22","1.82m","74kg","PG","GER","s.Oliver Baskets","2017-2018","422-bra","12"
"55","6","Luis"," Figge ","02.06.1997","21","1.97m","94kg","SG","GER","Paderborn Baskets","2017-2018","422-bra","12"
"56","9","Zygimantas"," Janavicius ","20.02.1989","29","1.93m","85kg","PG","LTU","Lietkabelis Panevezys (LTU)","2017-2018","422-bra","12"
"57","0","Nemanja"," Jaramaz ","10.07.1991","27","2.01m","86kg","SG","SRB","Oettinger Rockets","2017-2018","422-bra","12"
"58","10","Thomas"," Klepeisz ","04.08.1991","27","1.86m","82kg","PG","AUT","UBC Güssing Knights (AUT)","2017-2018","422-bra","12"
"59","23","Bazoumana"," Kone ","13.12.1993","24","1.90m","68kg","PG","GER","GIESSEN 46ers","2017-2018","422-bra","12"
"60","44","Lars"," Lagerpusch ","28.03.1998","20","2.07m","100kg","C","GER","SG Braunschweig","2017-2018","422-bra","12"
"61","8","DeAndre"," Lansdowne ","06.06.1989","29","1.88m","88kg","PG","USA","Hamburg Towers","2017-2018","422-bra","12"
"62","21","Anthony"," Morse ","23.04.1994","24","2.03m","104kg","PF","USA","Scandone Avellino (ITA)","2017-2018","422-bra","12"
"63","0","Samuel"," Mpacko *","18.01.1998","20","1.87m","80kg","PG","GER","Hannover Korbjäger","2017-2018","422-bra","12"
"64","2","Dennis"," Nawrocki ","08.12.1992","25","1.93m","98kg","SG","GER","SG Braunschweig","2017-2018","422-bra","12"
"65","19","Tim"," Schwartz ","21.11.1987","30","1.97m","91kg","SF","GER","Crailsheim Merlins","2017-2018","422-bra","12"
"66","41","Marius"," Adler ","11.12.1997","20","1.90m","73kg","SG","GER","BBC Bayreuth","2017-2018","425-bay","6"
"67","15","Robin"," Amaize ","31.01.1994","24","1.88m","80kg","SG","GER","Basketball Löwen Braunschweig","2017-2018","425-bay","6"
"68","24","De'Mon"," Brooks ","28.05.1992","26","2.00m","103kg","PF","USA","Derthona Basket Tortona (ITA)","2017-2018","425-bay","6"
"69","6","John"," Cox ","06.07.1981","37","1.94m","95kg","SG","USA","Élan Béarnais Pau-Orthez (FRA)","2017-2018","425-bay","6"
"70","10","Bastian"," Doreth ","08.06.1989","29","1.82m","83kg","PG","GER","Artland Dragons","2017-2018","425-bay","6"
"71","8","Nate"," Linhart ","14.11.1986","31","2.01m","99kg","SF","USA","Basket Saragossa (ESP)","2017-2018","425-bay","6"
"72","50","Assem"," Marei ","16.06.1992","26","2.06m","113kg","PF","EGY","BC Siauliai  (LTU)","2017-2018","425-bay","6"
"73","12","Javon"," McCrea **","05.11.1992","25","2.01m","113kg","C","USA","*bis 12/2017 im Kader","2017-2018","425-bay","6"
"74","21","Jevon"," Perschnick ","05.09.2000","17","1.82m","75kg","PG","GER","DJK Neustadt","2017-2018","425-bay","6"
"75","3","James"," Robinson ","04.03.1994","24","1.90m","90kg","PG","USA","KK Igokea (BIH)","2017-2018","425-bay","6"
"76","11","Andreas"," Seiferth ","23.06.1989","29","2.09m","113kg","C","GER","FC Bayern München","2017-2018","425-bay","6"
"77","14","Steve"," Wachalski ","05.02.1983","35","2.02m","95kg","PF","GER","Telekom Baskets Bonn","2017-2018","425-bay","6"
"78","0","Nico"," Wenzl *","11.04.2001","17","1.75m","70kg","PG","GER","DJK Neustadt","2017-2018","425-bay","6"
"79","32","Gabe"," York ","02.08.1993","25","1.91m","86kg","SG","USA","Erie BayHawks (USA)","2017-2018","425-bay","6"
"80","17","Isaac"," Bonga ","08.11.1999","18","2.03m","81kg","PG","GER","SG Lützel-Post Koblenz","2017-2018","426-fra","8"
"81","10","Jules Christian"," Dang Akodo ","02.05.1996","22","1.88m","86kg","PG","GBR","FRAPORT SKYLINERS Juniors","2017-2018","426-fra","8"
"82","5","Albert Jay"," English **","10.07.1992","26","1.93m","83kg","SG","USA","*bis zum 13.02.2018 im Kader","2017-2018","426-fra","8"
"83","62","Alex"," Fountain ","24.01.1995","23","2.02m","100kg","PF","USA","Houston Baptist University (USA)","2017-2018","426-fra","8"
"84","9","Richard"," Freudenberg ","31.08.1998","19","2.04m","82kg","SF","GER","St. Johns University","2017-2018","426-fra","8"
"85","0","Lennart"," Grühn *","04.03.1998","20","2.01m","0kg","PG","GER","FRAPORT SKYLINERS Juniors","2017-2018","426-fra","8"
"86","8","Felix"," Hecker *","07.08.1998","20","1.92m","80kg","SG","GER","MTV Kronberg","2017-2018","426-fra","8"
"87","7","Shawn"," Huff ","05.05.1984","34","1.98m","98kg","SF","FIN","ESSM Le Portel (FRA)","2017-2018","426-fra","8"
"88","0","Aaron"," Kayser *","22.05.1999","19","2.05m","101kg","C","GER","Chemnitz","2017-2018","426-fra","8"
"89","0","Niklas"," Kiel ","04.09.1997","20","2.07m","101kg","PF","GER","finke baskets","2017-2018","426-fra","8"
"90","0","Daniel"," Mayr *","28.07.1995","23","2.17m","96kg","C","GER","FC Bayern München","2017-2018","426-fra","8"
"91","24","Mike"," Morrison ","31.10.1989","28","2.06m","101kg","C","USA","Kataja Basket (FIN)","2017-2018","426-fra","8"
"92","50","Lennart"," Okeke *","15.09.1996","21","1.91m","84kg","SG","GER","*bis zum 12.12.2017 im Kader","2017-2018","426-fra","8"
"93","23","Quantez"," Robertson ","16.12.1984","33","1.88m","93kg","SG","USA","Auburn Tigers (USA)","2017-2018","426-fra","8"
"94","12","Konstantin"," Schubert ","23.05.1998","20","2.00m","88kg","SF","GER","BC Neu-Isenburg","2017-2018","426-fra","8"
"95","30","Philip"," Scrubb ","27.11.1992","25","1.91m","84kg","PG","CAN","FRAPORT SKYLINERS","2017-2018","426-fra","8"
"96","0","Jordan"," Sibert ","01.08.1992","26","1.93m","85kg","SG","USA","Mitteldeutscher BC","2017-2018","426-fra","8"
"97","15","Armin"," Trtovac ","10.09.1997","20","2.10m","112kg","C","SRB","Eintracht Frankfurt","2017-2018","426-fra","8"
"98","0","Marco"," Völler ","06.01.1989","29","1.99m","108kg","PF","GER","GIESSEN 46ers","2017-2018","426-fra","8"
"99","0","Tai"," Webster ","29.05.1995","23","1.93m","89kg","PG","NZL","University of Nebraska at Lincoln (USA)","2017-2018","426-fra","8"
"100","18","Jonas"," Wohlfarth-Bottermann ","20.02.1990","28","2.08m","105kg","C","GER","ratiopharm ulm","2017-2018","426-fra","8"
"101","3","Garai"," Zeeb ","06.04.1997","21","1.86m","80kg","PG","GER","BSG Bremerhaven","2017-2018","426-fra","8"
"102","22","Danilo"," Barthel ","24.10.1991","26","2.08m","100kg","PF","GER","FRAPORT SKYLINERS","2017-2018","486-fcb","1"
"103","0","Georg"," Beyschlag ","04.07.1997","21","1.80m","76kg","PG","GER","TSV 1861 Nördlingen","2017-2018","486-fcb","1"
"104","31","Devin"," Booker ","28.02.1991","27","2.05m","113kg","C","USA","Elan Chalon (FRA)","2017-2018","486-fcb","1"
"105","9","Jared"," Cunningham ","22.05.1991","27","1.95m","85kg","SG","USA","Jiangtsu Tongxi Monkey King (CHN)","2017-2018","486-fcb","1"
"106","14","Nihad"," Djedovic ","12.01.1990","28","1.96m","86kg","SG","GER","ALBA BERLIN","2017-2018","486-fcb","1"
"107","25","Anton"," Gavel ","24.10.1984","33","1.89m","87kg","SG","GER","Brose Baskets","2017-2018","486-fcb","1"
"108","0","Amar"," Gegic ","14.02.1998","20","2.00m","89kg","PG","BIH","Spars Sarajevo (BIH)","2017-2018","486-fcb","1"
"109","3","Braydon"," Hobbs ","17.05.1989","29","1.96m","84kg","PG","USA","ratiopharm ulm","2017-2018","486-fcb","1"
"110","35","Karim"," Jallow ","13.04.1997","21","1.98m","90kg","SG","GER","FC Bayern München","2017-2018","486-fcb","1"
"111","16","Stefan"," Jovic ","03.11.1990","27","1.98m","94kg","PG","SRB","Roter Stern Belgrad (SRB)","2017-2018","486-fcb","1"
"112","7","Alex"," King ","20.02.1985","33","2.00m","100kg","SF","GER","ALBA BERLIN","2017-2018","486-fcb","1"
"113","11","Vladimir"," Lucic ","17.06.1989","29","2.04m","95kg","SF","SRB","Valencia Basket (ESP)","2017-2018","486-fcb","1"
"114","13","Milan"," Macvan ","16.11.1989","28","2.06m","107kg","PF","SRB","Olimpia Armani Mailand (ITA)","2017-2018","486-fcb","1"
"115","0","Marvin"," Ogunsipe ","26.02.1996","22","2.04m","97kg","SF","AUT","Vienna DC Timberwolves","2017-2018","486-fcb","1"
"116","15","Reggie"," Redding ","18.07.1988","30","1.93m","95kg","SF","USA","Darüssafaka Istanbul (TUR)","2017-2018","486-fcb","1"
"117","0","Nelson"," Weidemann *","25.03.1999","19","1.90m","74kg","PG","GER","ALBA Berlin","2017-2018","486-fcb","1"
"118","33","Maik"," Zirbes ","29.01.1990","28","2.07m","115kg","C","GER","Maccabi Tel Aviv (ISR)","2017-2018","486-fcb","1"
"119","23","Elgin"," Cook ","15.01.1993","25","1.96m","93kg","SF","USA","Santa Cruz Warriors (USA)","2017-2018","433-lud","3"
"120","14","Quirin"," Emanga ","03.10.2000","17","1.93m","94kg","SG","GER","BSG Ludwigsburg","2017-2018","433-lud","3"
"121","1","Dwayne"," Evans ","24.01.1992","26","2.01m","104kg","PF","USA","GIESSEN 46ers","2017-2018","433-lud","3"
"122","7","Niklas"," Geske ","13.04.1994","24","1.88m","83kg","PG","GER","RASTA Vechta","2017-2018","433-lud","3"
"123","16","Lukas"," Herzog ","10.09.2001","16","1.86m","78kg","PG","GER","BSG Ludwigsburg","2017-2018","433-lud","3"
"124","3","Kerron"," Johnson ","14.12.1990","27","1.85m","80kg","PG","USA","DKS Dabrowa Gornicza (POL)","2017-2018","433-lud","3"
"125","12","Florian"," Koch ","26.03.1992","26","1.97m","86kg","SF","GER","Telekom Baskets Bonn","2017-2018","433-lud","3"
"126","4","David"," McCray ","06.11.1986","31","1.87m","85kg","PG","GER","Artland Dragons","2017-2018","433-lud","3"
"127","11","Malik"," Müller ","24.01.1994","24","1.90m","98kg","SG","GER","BG Göttingen","2017-2018","433-lud","3"
"128","10","Adika"," Peter-McNeilly ","17.04.1993","25","1.90m","84kg","SG","CAN","Ryerson University (CAN)","2017-2018","433-lud","3"
"129","5","Justin"," Sears ","03.01.1994","24","2.03m","92kg","PF","USA","GIESSEN 46ers","2017-2018","433-lud","3"
"130","0","Jeremy"," Senglin ","24.03.1995","23","1.88m","87kg","PG","USA","Long Island Nets (USA)","2017-2018","433-lud","3"
"131","17","Mateo"," Seric ","21.03.1999","19","2.04m","94kg","PF","GER","BSG Ludwigsburg","2017-2018","433-lud","3"
"132","32","Johannes"," Thiemann ","09.02.1994","24","2.05m","102kg","PF","GER","Brose Baskets","2017-2018","433-lud","3"
"133","24","Roderick"," Trice ","14.06.1984","34","1.91m","82kg","SG","USA","MKS Dabrowa Gornicza (POL)","2017-2018","433-lud","3"
"134","19","Adam"," Waleskowski ","19.11.1982","35","2.03m","109kg","PF","GER","BG Göttingen","2017-2018","433-lud","3"
"135","0","Thomas"," Walkup ","30.12.1992","25","1.93m","88kg","SG","USA","Windy City Bulls (USA)","2017-2018","433-lud","3"
"136","42","Jacob"," Wiley ","04.09.1994","23","2.03m","97kg","PF","USA","Brooklyn Nets (USA)","2017-2018","433-lud","3"
"137","0","Bryon"," Allen **","01.05.1992","26","1.93m","90kg","SG","USA","*bis zum 12.12.2017 im Kader","2017-2018","430-old","7"
"138","13","Marko"," Bacak ","14.11.1995","22","2.09m","102kg","C","GER","ALBA BERLIN","2017-2018","430-old","7"
"139","12","Maxime"," de Zeeuw ","26.04.1987","31","2.06m","108kg","PF","BEL","CEZ Nymburk (CZE)","2017-2018","430-old","7"
"140","0","Robert"," Drijencic *","20.04.1996","22","1.90m","85kg","PG","GER","Oldenburger TB","2017-2018","430-old","7"
"141","5","Haris"," Hujic ","30.04.1997","21","1.93m","85kg","PG","GER","Falcons Nürnberg","2017-2018","430-old","7"
"142","0","Till"," Isemann ","21.10.1996","21","2.08m","110kg","C","GER","Oldenburger Turnerbund","2017-2018","430-old","7"
"143","2","Christian"," Jones **","06.07.1993","25","2.01m","102kg","PF","USA","*bis zum 31.12.2017 im Kader","2017-2018","430-old","7"
"144","15","Marcel"," Keßen ","02.01.1997","21","2.05m","104kg","C","GER","Phoenix Hagen","2017-2018","430-old","7"
"145","35","Brad"," Loesing ","09.10.1989","28","1.82m","87kg","PG","GER","MHP RIESEN Ludwigsburg","2017-2018","430-old","7"
"146","24","Rasid"," Mahalbasic ","07.11.1990","27","2.11m","100kg","C","AUT","CDB Sevilla (ESP)","2017-2018","430-old","7"
"147","10","Frantz"," Massenat ","17.01.1992","26","1.93m","87kg","PG","USA","Mitteldeutscher BC","2017-2018","430-old","7"
"148","32","Mickey"," McConnell ","14.04.1989","29","1.83m","86kg","PG","USA","Obradoiro CAB (ESP)","2017-2018","430-old","7"
"149","0","Armani"," Moore ","25.03.1994","24","1.96m","98kg","SF","USA","Stelmet Zielona Gora (POL)","2017-2018","430-old","7"
"150","0","Armin"," Musovic *","19.02.1996","22","1.92m","75kg","PG","GER","Basketball Akademie Weser/Ems","2017-2018","430-old","7"
"151","23","Rickey"," Paulding ","23.10.1982","35","1.96m","100kg","SF","USA","Gravelines Dunkerque (FRA)","2017-2018","430-old","7"
"152","31","Isaiah"," Philmore ","20.09.1989","28","2.03m","104kg","PF","GER","WALTER Tigers Tübingen","2017-2018","430-old","7"
"153","33","Philipp"," Schwethelm ","01.05.1989","29","2.01m","97kg","SF","GER","ratiopharm ulm","2017-2018","430-old","7"
"154","0","Durand"," Scott ","22.02.1990","28","1.96m","92kg","SG","USA","Memphis Hustle (USA)","2017-2018","430-old","7"
"155","9","Karsten"," Tadda ","02.11.1988","29","1.90m","92kg","SG","GER","ratiopharm ulm","2017-2018","430-old","7"
"156","0","Kevin"," Wohlrath ","15.02.1995","23","1.96m","87kg","SF","GER","ALBA BERLIN","2017-2018","430-old","7"
"157","17","Eddy"," Edigin ","17.10.1995","22","2.01m","102kg","C","GER","FC Bayern München","2017-2018","420-bam","4"
"158","0","Daniel"," Hackett ","19.12.1987","30","1.99m","96kg","SG","ITA","Olympiakos Piräus (GRE)","2017-2018","420-bam","4"
"159","20","Elias"," Harris ","06.07.1989","29","2.03m","108kg","PF","GER","Los Angeles Lakers (USA)","2017-2018","420-bam","4"
"160","33","Patrick"," Heckmann ","27.02.1992","26","1.95m","87kg","SF","GER","TV Langen","2017-2018","420-bam","4"
"161","2","Ricky"," Hickman ","01.09.1985","32","1.89m","88kg","SG","USA","Emporio Armani Mailand (ITA)","2017-2018","420-bam","4"
"162","12","Maodo"," Lo ","31.12.1992","25","1.91m","82kg","PG","GER","Columbia University New York (USA)","2017-2018","420-bam","4"
"163","0","William"," McDowell-White *","13.04.1998","20","1.96m","84kg","PG","AUS","Sydney Kings (AUS)","2017-2018","420-bam","4"
"164","1","Quincy"," Miller **","18.11.1992","25","2.08m","107kg","PF","USA","*bis zum 20.11.2017 im Kader","2017-2018","420-bam","4"
"165","9","Luka"," Mitrovic ","21.03.1993","25","2.06m","102kg","PF","SRB","Roter Stern Belgrad (SRB)","2017-2018","420-bam","4"
"166","42","Dejan"," Musli ","03.01.1991","27","2.13m","119kg","C","SRB","Unicaja Malaga (ESP)","2017-2018","420-bam","4"
"167","11","Malik"," Müller **","24.01.1994","24","1.90m","98kg","SG","GER","*bis zum 12.12.2017 im Kader","2017-2018","420-bam","4"
"168","7","Aleksej"," Nikolic ","21.02.1995","23","1.91m","92kg","PG","SLO","Spars Sarajevo (BIH)","2017-2018","420-bam","4"
"169","16","Louis"," Olinde ","19.03.1998","20","2.05m","83kg","SF","GER","Hamburg Towers","2017-2018","420-bam","4"
"170","43","Leon"," Radosevic ","26.02.1990","28","2.07m","112kg","C","GER","Besiktas Istanbul (TUR)","2017-2018","420-bam","4"
"171","21","Augustine"," Rubit ","14.08.1989","29","2.01m","107kg","PF","USA","ratiopharm ulm","2017-2018","420-bam","4"
"172","8","Lucca"," Staiger ","14.06.1988","30","1.96m","93kg","SG","GER","FC Bayern München","2017-2018","420-bam","4"
"173","0","Tibor"," Taras *","24.09.1997","20","1.97m","90kg","SG","GER","FC Baunach","2017-2018","420-bam","4"
"174","44","Bryce"," Taylor ","27.09.1986","31","1.95m","95kg","SG","GER","FC Bayern München","2017-2018","420-bam","4"
"175","0","Nicolas"," Wolf ","26.06.1999","19","1.95m","89kg","SG","GER","TSV Tröster Breitengüßbach","2017-2018","420-bam","4"
"176","3","Dorell"," Wright ","02.12.1985","32","2.06m","93kg","PF","USA","BC Igokea (BIH)","2017-2018","420-bam","4"
"177","6","Nikolaos"," Zisis ","16.08.1983","35","1.97m","94kg","PG","GRE","Fenerbahce Ülker Istanbul (TUR)","2017-2018","420-bam","4"
"178","0","William"," Buford ","10.01.1990","28","1.96m","98kg","SG","USA","BCM Gravelines Dunkerque (FRA)","2017-2018","477-got","14"
"179","12","Darius"," Carter ","15.10.1992","25","2.01m","111kg","PF","USA","Rethymno Aegean (GRE)","2017-2018","477-got","14"
"180","0","Mitch"," Creek ","27.04.1992","26","1.96m","98kg","SF","AUS"," Adelaide 36ers (AUS)","2017-2018","477-got","14"
"181","50","Joanic"," Grüttner Bacoul ","14.08.1995","23","1.95m","80kg","SG","GER","TG Würzburg Baskets Akademie","2017-2018","477-got","14"
"182","35","Stephan"," Haukohl ","27.06.1993","25","2.05m","96kg","PF","GER","Science City Jena","2017-2018","477-got","14"
"183","21","Harper"," Kamp **","03.09.1988","29","2.03m","113kg","PF","USA","*bis 15.03.2018 im Kader","2017-2018","477-got","14"
"184","10","Dennis"," Kramer ","10.01.1992","26","2.09m","110kg","PF","GER","EWE Baskets Oldenburg","2017-2018","477-got","14"
"185","30","Lennard"," Larysz ","25.11.1997","20","1.93m","78kg","PG","GER","TG Würzburg","2017-2018","477-got","14"
"186","3","Dominic"," Lockhart ","03.07.1994","24","1.98m","97kg","SG","GER","EWE Baskets Oldenburg","2017-2018","477-got","14"
"187","21","Jordan"," Loveridge ","26.11.1993","24","1.98m","104kg","SF","USA","BBC Lausanne (SUI)","2017-2018","477-got","14"
"188","0","Malik"," Müller **","24.01.1994","24","1.90m","98kg","SG","GER","*bis 21.02.2018 im Kader","2017-2018","477-got","14"
"189","15","Brion"," Rush ","15.11.1984","33","1.86m","76kg","SG","USA","SLUC Nancy (FRA)","2017-2018","477-got","14"
"190","31","Nicolai"," Simon **","03.01.1987","31","1.90m","89kg","PG","GER","*bis zum 12.12.2017 im Kader","2017-2018","477-got","14"
"191","8","Evan"," Smotrycz **","02.08.1991","27","2.06m","106kg","PF","USA","*bis 30.01.2018 im Kader","2017-2018","477-got","14"
"192","22","Lennart"," Stechmann ","22.03.1994","24","1.89m","85kg","SG","GER","BG 74 Göttingen","2017-2018","477-got","14"
"193","20","Michael"," Stockton ","07.05.1989","29","1.85m","81kg","PG","USA","Apollon Patras (GRE)","2017-2018","477-got","14"
"194","1","Paul"," Watson **","30.12.1994","23","2.01m","95kg","SG","USA","*bis zum 17.10.2017 im Kader","2017-2018","477-got","14"
"195","5","Leon"," Williams ","25.07.1991","27","1.89m","80kg","PG","NED","SPM Shoeters Den Bosch (NED)","2017-2018","477-got","14"
"196","8","Ismet"," Akpinar ","22.05.1995","23","1.90m","77kg","PG","GER","ALBA BERLIN","2017-2018","418-ulm","10"
"197","0","Luka"," Babic ","29.09.1991","26","2.01m","98kg","SF","CRO","KK Cedevita (CRO)","2017-2018","418-ulm","10"
"198","20","Jerrelle"," Benimon ","01.08.1991","27","2.03m","111kg","PF","USA","Qingdao DoubleStar (CHN)","2017-2018","418-ulm","10"
"199","0","Nicolas"," Bretzel ","29.05.1999","19","2.06m","106kg","C","GER","Basketball Ulm/Neu-Ulm","2017-2018","418-ulm","10"
"200","17","Da'Sean"," Butler ","25.01.1988","30","2.01m","102kg","PF","USA","Champagne Chalons-Reims Basket (FRA)","2017-2018","418-ulm","10"
"201","7","Joschka"," Ferner ","05.01.1996","22","2.00m","80kg","SF","GER","Giants Nördlingen","2017-2018","418-ulm","10"
"202","42","Isaac"," Fotu ","18.12.1993","24","2.03m","104kg","PF","NZL","CAI Zaragossa (ESP)","2017-2018","418-ulm","10"
"203","6","Per"," Günther ","05.02.1988","30","1.84m","80kg","PG","GER","Phoenix Hagen","2017-2018","418-ulm","10"
