"","jersey_number","first_name","last_name","dob","age","height","weight","position","nationality","last_team","season","team","standing"
"37","0","Joel"," Zeymer *","21.06.1994","23","1.94m","90kg","SG","GER","Rhöndorfer TV","2016-2017","415-bon","7"
"38","11","Tom"," Alte ","27.01.1995","22","2.07m","95kg","C","GER","Weißenhorn Youngstars","2016-2017","422-bra","16"
"39","5","Niklas"," Bilski *","06.07.1998","19","1.84m","80kg","PG","GER","MTV Giessen","2016-2017","422-bra","16"
"40","54","Jamal"," Boykin ","27.04.1987","30","2.03m","106kg","PF","USA","Shinshu Brave Warriors (JPN)","2016-2017","422-bra","16"
"41","4","Constantin"," Ebert ","09.01.1996","21","1.82m","74kg","PG","GER","s.Oliver Baskets","2016-2017","422-bra","16"
"42","6","Luis"," Figge ","02.06.1997","20","1.97m","94kg","SG","GER","Paderborn Baskets","2016-2017","422-bra","16"
"43","33","Jannik"," Freese **","13.08.1986","30","2.11m","112kg","C","GER","*in Braunschweig bis 12-2016","2016-2017","422-bra","16"
"44","41","Geoffrey"," Groselle ","12.02.1993","24","2.13m","113kg","C","USA","Creighton University (USA) ","2016-2017","422-bra","16"
"45","23","Carlton"," Guyton ","07.08.1990","27","1.93m","88kg","PG","USA","Oettinger Rockets Gotha","2016-2017","422-bra","16"
"46","20","Andre"," Hollins **","11.12.1992","24","1.88m","85kg","PG","USA","*in Braunschweig bis 04-2017","2016-2017","422-bra","16"
"47","10","Thomas"," Klepeisz ","04.08.1991","26","1.86m","82kg","PG","AUT","UBC Güssing Knights (AUT)","2016-2017","422-bra","16"
"48","44","Lars"," Lagerpusch ","28.03.1998","19","2.03m","87kg","PF","GER","SG Braunschweig","2016-2017","422-bra","16"
"49","7","Carlos"," Medlock ","22.04.1987","30","1.83m","84kg","PG","USA","RASTA Vechta","2016-2017","422-bra","16"
"50","8","Samuel"," Mpacko ","18.01.1998","19","1.87m","80kg","PG","GER","Hannover Korbjäger","2016-2017","422-bra","16"
"51","21","Dyshawn "," Pierre ","17.11.1993","23","1.98m","104kg","SF","CAN","University of Dayton (USA)","2016-2017","422-bra","16"
"52","19","Tim"," Schwartz ","21.11.1987","29","1.97m","91kg","SF","GER","Crailsheim Merlins","2016-2017","422-bra","16"
"53","31","Nicolai"," Simon ","03.01.1987","30","1.90m","89kg","PG","GER","medi bayreuth","2016-2017","422-bra","16"
"54","9","Sid-Marlon"," Theis ","26.04.1993","24","2.05m","102kg","PF","GER","Erdgas Ehingen","2016-2017","422-bra","16"
"55","41","Marius"," Adler ","11.12.1997","19","1.90m","73kg","SG","GER","BBC Bayreuth","2016-2017","425-bay","4"
"56","15","Robin"," Amaize ","31.01.1994","23","1.88m","80kg","SG","GER","Basketball Löwen Braunschweig","2016-2017","425-bay","4"
"57","7","Kyan"," Anderson ","25.03.1992","25","1.80m","79kg","PG","USA","Okapi Aalstar (BEL)","2016-2017","425-bay","4"
"58","24","De'Mon"," Brooks ","28.05.1992","25","2.00m","103kg","PF","USA","Derthona Basket Tortona (ITA)","2016-2017","425-bay","4"
"59","19","Nils"," Dejworek **","19.04.1995","22","2.06m","103kg","PF","GER","*in Bayreuth bis 02-2017","2016-2017","425-bay","4"
"60","10","Bastian"," Doreth ","08.06.1989","28","1.82m","83kg","PG","GER","Artland Dragons","2016-2017","425-bay","4"
"61","2","David"," Gonzalvez ","29.10.1987","29","1.93m","93kg","SG","USA","MHP RIESEN Ludwigsburg","2016-2017","425-bay","4"
"62","9","Cedric"," Kral *","28.01.1998","19","2.03m","97kg","PF","GER","TSV Breitengüßbach","2016-2017","425-bay","4"
"63","12","Trey"," Lewis ","18.10.1992","24","1.88m","84kg","PG","USA","University of Louisville (USA)","2016-2017","425-bay","4"
"64","8","Nate"," Linhart ","14.11.1986","30","2.01m","99kg","SF","USA","Basket Saragossa (ESP)","2016-2017","425-bay","4"
"65","50","Assem"," Marei ","16.06.1992","25","2.06m","113kg","PF","EGY","BC Siauliai  (LTU)","2016-2017","425-bay","4"
"66","0","Jevon"," Perschnick *","05.09.2000","16","1.82m","75kg","PG","GER","DJK Neustadt","2016-2017","425-bay","4"
"67","11","Andreas"," Seiferth ","23.06.1989","28","2.09m","113kg","C","GER","FC Bayern München","2016-2017","425-bay","4"
"68","17","Moritz"," Trieb ","17.04.1998","19","1.90m","75kg","SG","GER","TSV Nördlingen","2016-2017","425-bay","4"
"69","14","Steve"," Wachalski ","05.02.1983","34","2.02m","95kg","PF","GER","Telekom Baskets Bonn","2016-2017","425-bay","4"
"70","6","Mahir"," Agva ","26.06.1996","21","2.06m","108kg","C","GER","WALTER Tigers Tübingen","2016-2017","426-fra","10"
"71","17","Isaac"," Bonga ","08.11.1999","17","2.03m","81kg","PG","GER","SG Lützel-Post Koblenz","2016-2017","426-fra","10"
"72","5","Albert Jay"," English ","10.07.1992","25","1.93m","83kg","SG","USA","Enel Brindisi (ITA)","2016-2017","426-fra","10"
"73","22","Antonio"," Graves **","17.04.1985","32","1.91m","86kg","SG","USA","*in Frankfurt bis 01-2017","2016-2017","426-fra","10"
"74","0","Lennart"," Grühn *","04.03.1998","19","2.01m","0kg","PG","GER","","2016-2017","426-fra","10"
"75","7","Shawn"," Huff ","05.05.1984","33","1.98m","98kg","SF","FIN","ESSM Le Portel (FRA)","2016-2017","426-fra","10"
"76","25","Ekenechukwu"," Ibekwe **","19.07.1985","32","2.06m","100kg","PF","USA","CEZ Nymburk (CZE)","2016-2017","426-fra","10"
"77","12","Stefan"," Ilzhöfer ","22.03.1995","22","2.00m","85kg","SF","GER","Neckar RIESEN Ludwigsburg","2016-2017","426-fra","10"
"78","41","Niklas"," Kiel ","04.09.1997","19","2.07m","101kg","PF","GER","finke baskets","2016-2017","426-fra","10"
"79","0","Jamin"," Knothe ","25.08.1996","20","1.95m","85kg","SG","GER","Eintracht Frankfurt","2016-2017","426-fra","10"
"80","0","Daniel"," Mayr ","28.07.1995","22","2.17m","96kg","C","GER","FC Bayern München","2016-2017","426-fra","10"
"81","10","Max"," Merz ","01.02.1994","23","1.83m","80kg","PG","GER","Eintracht Frankfurt","2016-2017","426-fra","10"
"82","24","Mike"," Morrison ","31.10.1989","27","2.06m","101kg","C","USA","Kataja Basket (FIN)","2016-2017","426-fra","10"
"83","0","Lennart"," Okeke ","15.09.1996","20","1.91m","84kg","SG","GER","FRAPORT SKYLINERS","2016-2017","426-fra","10"
"84","0","Tim"," Oldenburg ","16.06.1992","25","2.02m","90kg","PF","GER","Gymnasion Oberursel","2016-2017","426-fra","10"
"85","23","Quantez"," Robertson ","16.12.1984","32","1.88m","93kg","SG","USA","Auburn Tigers (USA)","2016-2017","426-fra","10"
"86","60","Konstantin"," Schubert ","23.05.1998","19","1.95m","71kg","SF","GER","BC Neu-Isenburg","2016-2017","426-fra","10"
"87","0","Philip"," Scrubb ","27.11.1992","24","1.91m","84kg","PG","CAN","AEK Athen (GRE)","2016-2017","426-fra","10"
"88","31","Shavon"," Shields **","05.06.1994","23","2.01m","102kg","SF","USA","*in Frankfurt bis 04-2017","2016-2017","426-fra","10"
"89","5","Markel"," Starks **","21.02.1991","26","1.99m","79kg","PG","USA","*in Frankfurt bis 10/2016","2016-2017","426-fra","10"
"90","62","Armin"," Trtovac ","10.09.1997","19","2.10m","112kg","C","SRB","Eintracht Frankfurt","2016-2017","426-fra","10"
"91","4","Kwame"," Vaughn ","31.05.1990","27","1.90m","88kg","PG","USA","ASVEL Lyon-Villeurbanne (FRA)","2016-2017","426-fra","10"
"92","13","Garai"," Zeeb ","06.04.1997","20","1.86m","80kg","PG","GER","BSG Bremerhaven","2016-2017","426-fra","10"
"93","18","Ondrej"," Balvin **","20.09.1992","24","2.17m","110kg","C","CZE","*in München bis 01-2017","2016-2017","486-fcb","3"
"94","22","Danilo"," Barthel ","24.10.1991","25","2.08m","100kg","PF","GER","FRAPORT SKYLINERS","2016-2017","486-fcb","3"
"95","5","Georg"," Beyschlag ","04.07.1997","20","1.80m","76kg","PG","GER","TSV 1861 Nördlingen","2016-2017","486-fcb","3"
"96","31","Devin"," Booker ","28.02.1991","26","2.05m","113kg","C","USA","Elan Chalon (FRA)","2016-2017","486-fcb","3"
"97","14","Nihad"," Djedovic ","12.01.1990","27","1.96m","86kg","SG","GER","ALBA BERLIN","2016-2017","486-fcb","3"
"98","25","Anton"," Gavel ","24.10.1984","32","1.89m","87kg","SG","GER","Brose Baskets","2016-2017","486-fcb","3"
"99","35","Karim"," Jallow ","13.04.1997","20","1.98m","90kg","SG","GER","FC Bayern München","2016-2017","486-fcb","3"
"100","13","Nick"," Johnson ","22.12.1992","24","1.91m","91kg","PG","USA","Austin Spurs (USA)","2016-2017","486-fcb","3"
"101","12","Dru"," Joyce ","29.01.1985","32","1.85m","76kg","PG","USA","BC Tsmoki Minsk (BLR)","2016-2017","486-fcb","3"
"102","7","Alex"," King ","20.02.1985","32","2.00m","100kg","SF","GER","ALBA BERLIN","2016-2017","486-fcb","3"
"103","42","Maximilian"," Kleber ","29.01.1992","25","2.07m","98kg","PF","GER","Obradoiro CAB","2016-2017","486-fcb","3"
"104","21","Dejan"," Kovacevic ","27.12.1996","20","2.07m","99kg","PF","GER","TuS Fürstenfeldbruck","2016-2017","486-fcb","3"
"105","11","Vladimir "," Lucic  ","17.06.1989","28","2.00m","95kg","SF","SRB","Valencia Basket (ESP)","2016-2017","486-fcb","3"
"106","26","Marvin"," Ogunsipe ","26.02.1996","21","2.04m","97kg","SF","AUT","Vienna DC Timberwolves","2016-2017","486-fcb","3"
"107","15","Reggie"," Redding ","18.07.1988","29","1.93m","95kg","SF","USA","Darussafaka Istanbul (TUR)","2016-2017","486-fcb","3"
"108","12","Alex"," Renfroe **","23.05.1986","31","1.91m","80kg","PG","USA","*in München bis 11/2016","2016-2017","486-fcb","3"
"109","44","Bryce"," Taylor ","27.09.1986","30","1.95m","95kg","SG","USA","Artland Dragons","2016-2017","486-fcb","3"
"110","0","Nelson"," Weidemann *","25.03.1999","18","1.90m","74kg","PG","GER","ALBA Berlin","2016-2017","486-fcb","3"
"111","33","Maik"," Zirbes ","29.01.1990","27","2.07m","115kg","C","GER","Maccabi Tel Aviv (ISR)","2016-2017","486-fcb","3"
"112","21","Jason"," Boone **","08.10.1985","31","2.03m","115kg","C","USA","*in Ludwigsburg bis 02-2017","2016-2017","433-lud","8"
"113","12","Martin"," Breunig ","18.02.1992","25","2.03m","80kg","PF","GER","University of Montana (USA)","2016-2017","433-lud","8"
"114","45","Jack "," Cooley  ","04.04.1991","26","2.06m","112kg","C","USA","Unicaja Malaga (ESP)","2016-2017","433-lud","8"
"115","3","Tekele"," Cotton ","27.05.1993","24","1.88m","92kg","SG","USA","Wichita State University (USA)","2016-2017","433-lud","8"
"116","7","Drew"," Crawford ","18.10.1990","26","1.96m","98kg","SF","USA","Bnei Herzliya (ISR)","2016-2017","433-lud","8"
"117","15","David"," Gonzalvez **","29.10.1987","29","1.93m","93kg","SG","USA","*in Ludwigsburg bis 12-2016","2016-2017","433-lud","8"
"118","2","Clifford"," Hammonds ","18.12.1985","31","1.91m","90kg","PG","USA","CSP Limoges (FRA)","2016-2017","433-lud","8"
"119","0","Kerron"," Johnson ","14.12.1990","26","1.85m","80kg","PG","USA","DKS Dabrowa Gornicza (POL)","2016-2017","433-lud","8"
"120","1","David Johnelle"," Kennedy ","05.11.1989","27","1.98m","98kg","SF","USA","Guangzhou Long-Lions (CHN)","2016-2017","433-lud","8"
"121","23","Bazoumana"," Kone **","13.12.1993","23","1.90m","68kg","PG","GER","*in Ludwigsburg bis 01-2017","2016-2017","433-lud","8"
"122","35","Brad"," Loesing ","09.10.1989","27","1.82m","87kg","PG","GER","Oettinger Rockets Gotha","2016-2017","433-lud","8"
"123","6","Kelvin"," Martin ","10.09.1989","27","1.95m","94kg","SF","USA","Moncada Solar Agrigento (ITA)","2016-2017","433-lud","8"
"124","4","David"," McCray ","06.11.1986","30","1.87m","85kg","PG","GER","Artland Dragons","2016-2017","433-lud","8"
"125","0","Eyke"," Prahst *","03.07.1997","20","2.08m","101kg","C","GER","BSG Ludwigsburg","2016-2017","433-lud","8"
"126","7","Alex"," Ruoff **","29.08.1986","30","1.98m","90kg","SF","USA","*in Ludwigsburg bis 10/2016","2016-2017","433-lud","8"
"127","17","Mateo"," Seric ","21.03.1999","18","1.99m","76kg","PF","GER","BSG Ludwigsburg","2016-2017","433-lud","8"
"128","32","Johannes"," Thiemann ","09.02.1994","23","2.05m","102kg","PF","GER","Brose Baskets","2016-2017","433-lud","8"
"129","33","Chad"," Toppert ","11.11.1985","31","1.99m","95kg","SF","GER","FC Bayern München","2016-2017","433-lud","8"
"130","10","Roderick"," Trice ","14.06.1984","33","1.91m","82kg","SG","USA","MKS Dabrowa Gornicza (POL)","2016-2017","433-lud","8"
"131","11","Wes"," Washpun **","26.03.1993","24","1.85m","79kg","PG","USA","*in Ludwigsburg bis 12-2016","2016-2017","433-lud","8"
"132","13","Marko"," Bacak ","14.11.1995","21","2.09m","102kg","C","GER","ALBA BERLIN","2016-2017","430-old","5"
"133","12","Maxime"," de Zeeuw ","26.04.1987","30","2.06m","108kg","PF","BEL","CEZ Nymburk (CZE)","2016-2017","430-old","5"
"134","0","Robert"," Drijencic *","20.04.1996","21","1.90m","85kg","PG","GER","Oldenburger tb","2016-2017","430-old","5"
"135","44","Vaughn"," Duggins ","10.07.1987","30","1.88m","86kg","SG","USA","SLUC Nancy Basket (FRA)","2016-2017","430-old","5"
"136","31","Jannik"," Freese ","13.08.1986","30","2.11m","112kg","C","GER","Basketball Löwen Braunschweig","2016-2017","430-old","5"
"137","0","Haris"," Hujic *","30.04.1997","20","1.93m","85kg","PG","GER","Falcons Nürnberg","2016-2017","430-old","5"
"138","0","Till"," Isemann *","21.10.1996","20","2.08m","110kg","C","GER","Oldenburger Turnerbund","2016-2017","430-old","5"
"139","4","Chris"," Kramer ","04.04.1988","29","1.91m","90kg","SG","USA","s.Oliver Baskets","2016-2017","430-old","5"
"140","5","Dennis"," Kramer ","10.01.1992","25","2.09m","110kg","PF","GER","TBB Trier","2016-2017","430-old","5"
"141","21","Dominic"," Lockhart ","03.07.1994","23","1.98m","97kg","SG","GER","VfB Giessen Pointers","2016-2017","430-old","5"
"142","10","Frantz"," Massenat ","17.01.1992","25","1.93m","87kg","PG","USA","Mitteldeutscher BC","2016-2017","430-old","5"
"143","22","Vladimir"," Mihailovic ","10.08.1990","26","1.93m","93kg","SG","MNE","s.Oliver Würzburg","2016-2017","430-old","5"
"144","0","Armin"," Musovic ","19.02.1996","21","1.92m","75kg","PG","GER","Basketball Akademie Weser/Ems","2016-2017","430-old","5"
"145","20","Dirk"," Mädrich ","16.07.1983","34","2.11m","112kg","C","GER","Telekom Baskets Bonn","2016-2017","430-old","5"
"146","23","Rickey"," Paulding ","23.10.1982","34","1.96m","100kg","SF","USA","Gravelines Dunkerque (FRA)","2016-2017","430-old","5"
"147","41","Brian"," Qvale ","03.11.1988","28","2.10m","115kg","C","USA","Tofas Bursa (TUR)","2016-2017","430-old","5"
"148","0","Lucien"," Schmikale *","15.04.1997","20","1.94m","80kg","SF","GER","Oldenburger TB","2016-2017","430-old","5"
"149","33","Philipp"," Schwethelm ","01.05.1989","28","2.01m","97kg","SF","GER","ratiopharm ulm","2016-2017","430-old","5"
"150","7","Jan Niklas"," Wimberg ","11.02.1996","21","2.03m","95kg","SF","GER","Baskets Akademie Weser-Ems","2016-2017","430-old","5"
"151","34","Philip"," Zwiener ","23.07.1985","32","2.01m","100kg","SF","GER","Eisbären Bremerhaven","2016-2017","430-old","5"
"152","32","Kazembe"," Abif ","18.11.1992","24","2.00m","97kg","PF","USA","Drexel University","2016-2017","541-vec","17"
"153","15","Derrick"," Allen ","17.07.1980","37","2.01m","100kg","PF","USA","Basketball Löwen Braunschweig","2016-2017","541-vec","17"
"154","7","Besnik"," Bekteshi ","16.01.1993","24","1.91m","84kg","PG","GER","Kirchheim Knights","2016-2017","541-vec","17"
"155","0","Roberts"," Blumbergs *","29.04.1997","20","2.07m","93kg","SF","LAT","*im Kader bis 10/2016","2016-2017","541-vec","17"
"156","16","Rashaun"," Broadus ","05.08.1984","33","1.80m","86kg","PG","USA","BC Lietuvos Rytas (LTU)","2016-2017","541-vec","17"
"157","9","Rakeem"," Buckles **","15.11.1990","26","2.03m","98kg","SF","USA","*in Vechta bis 10/2016","2016-2017","541-vec","17"
"158","10","Trevor"," Cooney **","01.08.1992","25","1.93m","88kg","SG","USA","*in Vechta bis 12-2016","2016-2017","541-vec","17"
"159","0","Thorben"," Döding *","07.03.1999","18","1.83m","75kg","PG","GER","Artland Dragons","2016-2017","541-vec","17"
"160","17","Moses"," Ehambe ","22.05.1986","31","1.98m","98kg","SF","USA","Kyoto Hannaryz (JPN)","2016-2017","541-vec","17"
"161","0","Frank "," Gaines  ","07.07.1990","27","1.91m","88kg","SG","USA","Stettin Seawolves (POL)","2016-2017","541-vec","17"
"162","5","Niklas"," Geske ","13.04.1994","23","1.88m","83kg","PG","GER","Phoenix Hagen","2016-2017","541-vec","17"
"163","23","Larry"," Gordon ","18.04.1987","30","1.96m","98kg","SF","USA","Sonic Boom Busan (KOR)","2016-2017","541-vec","17"
"164","14","Philipp"," Herkenhoff ","29.06.1999","18","2.06m","94kg","SG","GER","Rasta Vechta","2016-2017","541-vec","17"
"165","3","Scott"," Machado **","08.06.1990","27","1.85m","82kg","PG","USA","*in Vechta bis 12-2016","2016-2017","541-vec","17"
"166","24","Philipp"," Neumann ","20.02.1992","25","2.09m","112kg","C","GER","ratiopharm ulm","2016-2017","541-vec","17"
"167","30","Jarelle"," Reischel **","17.05.1992","25","1.99m","96kg","SF","GER","*in Vechta bis 10/2016","2016-2017","541-vec","17"
"168","4","Devin"," Searcy ","25.08.1989","27","2.08m","104kg","C","USA","s.Oliver Baskets","2016-2017","541-vec","17"
"169","34","Christian"," Standhardinger ","04.07.1989","28","2.06m","110kg","PF","GER","Mitteldeutscher BC","2016-2017","541-vec","17"
"170","0","Malte"," Stenzel *","08.02.1998","19","1.82m","70kg","PG","GER","SC Rasta Vechta","2016-2017","541-vec","17"
"171","21","Travis"," Warech ","05.07.1991","26","1.93m","90kg","SF","GER","Hamburg Towers","2016-2017","541-vec","17"
"172","1","Fabien "," Causeur ","16.06.1987","30","1.95m","90kg","PG","FRA","Laboral Kutxa Vitoria Gasteiz (ESP)","2016-2017","420-bam","2"
"173","30","Dino"," Dizdarevic *","18.03.1995","22","1.91m","85kg","PG","GER","TSV Tröster Breitengüßbach","2016-2017","420-bam","2"
"174","20","Elias"," Harris ","06.07.1989","28","2.03m","108kg","PF","GER","Los Angeles Lakers (USA)","2016-2017","420-bam","2"
"175","33","Patrick"," Heckmann ","27.02.1992","25","1.95m","87kg","SF","GER","TV Langen","2016-2017","420-bam","2"
"176","34","Yassin"," Idbihi ","24.07.1983","34","2.08m","107kg","C","GER","FC Bayern München","2016-2017","420-bam","2"
"177","31","Daniel"," Keppeler *","18.01.1997","20","2.05m","99kg","PF","GER","Nürnberger BC","2016-2017","420-bam","2"
"178","25","Leon"," Kratzer ","04.02.1997","20","2.07m","110kg","C","GER","BBC Bayreuth","2016-2017","420-bam","2"
"179","11","Arnoldas"," Kulboka ","04.01.1998","19","2.05m","88kg","SG","LTU","Zalgiris Kaunas","2016-2017","420-bam","2"
"180","12","Maodo"," Lo ","31.12.1992","24","1.91m","82kg","PG","GER","Columbia University New York (USA)","2016-2017","420-bam","2"
"181","22","Jerel"," McNeal ","01.06.1987","30","1.91m","91kg","PG","USA","Aris Thessaloniki (GRE)","2016-2017","420-bam","2"
"182","4","Nicolo"," Melli ","26.01.1991","26","2.05m","100kg","PF","ITA","Pallacanestro Reggiana","2016-2017","420-bam","2"
"183","21","Darius"," Miller ","23.03.1990","27","2.03m","102kg","SF","USA","New Orleans Pelicans (USA)","2016-2017","420-bam","2"
"184","24","Malik"," Müller ","24.01.1994","23","1.90m","98kg","SG","GER","Virginia Tech (USA)","2016-2017","420-bam","2"
"185","7","Aleksej"," Nikolic ","21.02.1995","22","1.91m","92kg","PG","SLO","Spars Sarajevo (BIH)","2016-2017","420-bam","2"
"186","16","Louis"," Olinde ","19.03.1998","19","2.05m","83kg","SF","GER","Hamburg Towers","2016-2017","420-bam","2"
"187","43","Leon"," Radosevic ","26.02.1990","27","2.07m","112kg","C","CRO","Besiktas Istanbul (TUR)","2016-2017","420-bam","2"
"188","8","Lucca"," Staiger ","14.06.1988","29","1.96m","93kg","SG","GER","FC Bayern München","2016-2017","420-bam","2"
"189","13","Janis"," Strelnieks ","01.09.1989","27","1.91m","84kg","PG","LAT","BK Budiwelnyk Kiew (UKR)","2016-2017","420-bam","2"
"190","18","Tibor"," Taras *","24.09.1997","19","1.98m","90kg","SG","GER","FC Baunach","2016-2017","420-bam","2"
"191","10","Daniel"," Theis ","04.04.1992","25","2.04m","110kg","PF","GER","ratiopharm ulm","2016-2017","420-bam","2"
"192","14","Vladimir "," Veremeenko ","21.07.1984","33","2.08m","107kg","PF","BLR","Grissin Bon Reggio Emilia (ITA)","2016-2017","420-bam","2"
"193","6","Nikolaos"," Zisis ","16.08.1983","33","1.97m","94kg","PG","GRE","Fenerbahçe Ülker Istanbul (TUR)","2016-2017","420-bam","2"
"194","7","Daniel"," Borchers ","13.04.1997","20","1.85m","65kg","PG","GER","ASC Göttingen 1846","2016-2017","477-got","11"
"195","11","Darius "," Carter ","15.10.1992","24","2.01m","111kg","SF","USA","Rethymno Aegean (GRE)","2016-2017","477-got","11"
"196","43","Scott "," Eatherton ","26.12.1991","25","2.03m","106kg","PF","USA","Moncada Solar Agrigento (ITA)","2016-2017","477-got","11"
"197","30","Anton"," Groger ","15.02.1999","18","1.85m","81kg","PG","GER","ASC 1846 Göttingen","2016-2017","477-got","11"
"198","50","Joanic"," Grüttner Bacoul ","14.08.1995","21","1.95m","80kg","SG","GER","TG Würzburg Baskets Akademie","2016-2017","477-got","11"
"199","0","Andrej"," Mangold ","14.01.1987","30","1.90m","93kg","PG","GER","Telekom Baskets Bonn","2016-2017","477-got","11"
"200","10","Johannes"," Menzel ","21.01.1997","20","1.90m","77kg","PG","GER","BG 74 Göttingen","2016-2017","477-got","11"
"201","17","Mathis"," Mönninghoff ","17.03.1992","25","2.00m","82kg","SG","GER","TBB Trier","2016-2017","477-got","11"
"202","7","Alex"," Ruoff ","29.08.1986","30","1.98m","90kg","SF","USA","MHP RIESEN Ludwigsburg","2016-2017","477-got","11"
"203","25","Jesse"," Sanders ","05.06.1989","28","1.90m","91kg","PG","USA","WALTER Tigers Tübingen","2016-2017","477-got","11"
"204","12","Malte"," Schwarz ","30.03.1989","28","1.88m","78kg","SG","GER","Mitteldeutscher BC","2016-2017","477-got","11"
